Particle_Type;Detector_X;Detector_Y;Detector_Z;Dir_X;Dir_Y;Dir_Z;Track_Length;Time
neutron;0.500000;1.000000;1.000000;-0.847105;0.488903;0.208294;0.590245;1.806220
neutron;-1.500000;0.000000;-0.500000;-0.473109;-0.868566;0.147514;0.094484;6.961295
neutron;-1.500000;0.000000;0.000000;-0.473109;-0.868566;0.147514;0.094484;6.961295
neutron;-1.500000;0.000000;0.500000;-0.473109;-0.868566;0.147514;0.094484;6.961295
neutron;-1.500000;0.000000;1.000000;-0.473109;-0.868566;0.147514;0.094484;6.961295
neutron;-1.000000;0.000000;-0.500000;-0.473109;-0.868566;0.147514;1.151323;6.256736
neutron;-1.000000;0.000000;0.000000;-0.473109;-0.868566;0.147514;1.151323;6.256736
neutron;-1.000000;0.000000;0.500000;-0.473109;-0.868566;0.147514;1.151323;6.256736
neutron;-1.000000;0.000000;1.000000;-0.473109;-0.868566;0.147514;1.151323;6.256736
neutron;-1.000000;0.500000;-0.500000;-0.473109;-0.868566;0.147514;0.575661;6.256736
neutron;-1.000000;0.500000;0.000000;-0.473109;-0.868566;0.147514;0.575661;6.256736
neutron;-1.000000;0.500000;0.500000;-0.473109;-0.868566;0.147514;0.575661;6.256736
neutron;-1.000000;0.500000;1.000000;-0.473109;-0.868566;0.147514;0.575661;6.256736
neutron;-0.500000;0.000000;1.000000;-0.473109;-0.868566;0.147514;1.151323;6.256736
neutron;-0.500000;0.500000;1.000000;-0.473109;-0.868566;0.147514;0.575661;6.256736
neutron;0.000000;0.000000;1.000000;-0.473109;-0.868566;0.147514;1.151323;6.256736
neutron;0.000000;0.500000;1.000000;-0.473109;-0.868566;0.147514;0.575661;6.256736
neutron;0.500000;0.000000;1.000000;-0.473109;-0.868566;0.147514;1.056838;6.256736
neutron;0.500000;0.500000;1.000000;-0.473109;-0.868566;0.147514;0.575661;6.256736
neutron;-0.500000;0.000000;-1.500000;0.387046;0.666579;-0.637078;0.507003;5.294230
neutron;-0.500000;0.000000;-1.000000;0.387046;0.666579;-0.637078;1.291836;4.771007
neutron;-0.500000;0.500000;-1.500000;0.387046;0.666579;-0.637078;0.507003;5.294230
neutron;-0.500000;0.500000;-1.000000;0.387046;0.666579;-0.637078;1.291836;4.771007
neutron;-0.500000;1.000000;-1.500000;0.387046;0.666579;-0.637078;0.507003;5.294230
neutron;-0.500000;1.000000;-1.000000;0.387046;0.666579;-0.637078;1.291836;4.771007
neutron;-0.500000;1.000000;-0.500000;0.387046;0.666579;-0.637078;1.291836;4.771007
neutron;-0.500000;1.000000;0.000000;0.387046;0.666579;-0.637078;1.291836;4.771007
neutron;-0.500000;1.000000;0.500000;0.387046;0.666579;-0.637078;0.784833;4.771007
neutron;-0.500000;1.500000;-1.500000;0.387046;0.666579;-0.637078;0.507003;5.294230
neutron;-0.500000;1.500000;-1.000000;0.387046;0.666579;-0.637078;0.541737;5.271073
neutron;-0.500000;1.500000;-0.500000;0.387046;0.666579;-0.637078;0.541737;5.271073
neutron;-0.500000;1.500000;0.000000;0.387046;0.666579;-0.637078;0.541737;5.271073
neutron;-0.500000;1.500000;0.500000;0.387046;0.666579;-0.637078;0.034735;5.271073
neutron;0.000000;0.000000;-1.500000;0.387046;0.666579;-0.637078;0.715364;5.294230
neutron;0.000000;0.000000;-1.000000;0.387046;0.666579;-0.637078;1.500198;4.771007
neutron;0.000000;0.500000;-2.000000;0.387046;0.666579;-0.637078;0.680630;5.817452
neutron;0.000000;0.500000;-1.500000;0.387046;0.666579;-0.637078;1.465463;5.294230
neutron;0.000000;0.500000;-1.000000;0.387046;0.666579;-0.637078;2.250297;4.771007
neutron;0.000000;1.000000;-2.000000;0.387046;0.666579;-0.637078;1.014006;5.817452
neutron;0.000000;1.000000;-1.500000;0.387046;0.666579;-0.637078;1.798839;5.294230
neutron;0.000000;1.000000;-1.000000;0.387046;0.666579;-0.637078;2.583673;4.771007
neutron;0.000000;1.000000;-0.500000;0.387046;0.666579;-0.637078;2.354500;4.771007
neutron;0.000000;1.000000;0.000000;0.387046;0.666579;-0.637078;1.569667;4.771007
neutron;0.000000;1.000000;0.500000;0.387046;0.666579;-0.637078;0.784833;4.771007
neutron;0.000000;1.500000;-2.000000;0.387046;0.666579;-0.637078;1.014006;5.817452
neutron;0.000000;1.500000;-1.500000;0.387046;0.666579;-0.637078;1.798839;5.294230
neutron;0.000000;1.500000;-1.000000;0.387046;0.666579;-0.637078;1.833574;5.271073
neutron;0.000000;1.500000;-0.500000;0.387046;0.666579;-0.637078;1.604401;5.271073
neutron;0.000000;1.500000;0.000000;0.387046;0.666579;-0.637078;0.819568;5.271073
neutron;0.000000;1.500000;0.500000;0.387046;0.666579;-0.637078;0.034735;5.271073
neutron;0.000000;2.000000;-2.000000;0.387046;0.666579;-0.637078;1.014006;5.817452
neutron;0.000000;2.000000;-1.500000;0.387046;0.666579;-0.637078;1.083475;5.771139
neutron;0.000000;2.000000;-1.000000;0.387046;0.666579;-0.637078;1.083475;5.771139
neutron;0.000000;2.000000;-0.500000;0.387046;0.666579;-0.637078;0.854302;5.771139
neutron;0.000000;2.000000;0.000000;0.387046;0.666579;-0.637078;0.069469;5.771139
neutron;0.000000;2.500000;-2.000000;0.387046;0.666579;-0.637078;0.333376;6.271205
neutron;0.000000;2.500000;-1.500000;0.387046;0.666579;-0.637078;0.333376;6.271205
neutron;0.000000;2.500000;-1.000000;0.387046;0.666579;-0.637078;0.333376;6.271205
neutron;0.000000;2.500000;-0.500000;0.387046;0.666579;-0.637078;0.104204;6.271205
neutron;0.500000;0.000000;-1.500000;0.387046;0.666579;-0.637078;0.715364;5.294230
neutron;0.500000;0.000000;-1.000000;0.387046;0.666579;-0.637078;1.500198;4.771007
neutron;0.500000;0.500000;-2.000000;0.387046;0.666579;-0.637078;0.680630;5.817452
neutron;0.500000;0.500000;-1.500000;0.387046;0.666579;-0.637078;1.465463;5.294230
neutron;0.500000;0.500000;-1.000000;0.387046;0.666579;-0.637078;2.250297;4.771007
neutron;0.500000;1.000000;-2.000000;0.387046;0.666579;-0.637078;1.430729;5.817452
neutron;0.500000;1.000000;-1.500000;0.387046;0.666579;-0.637078;2.215562;5.294230
neutron;0.500000;1.000000;-1.000000;0.387046;0.666579;-0.637078;3.000396;4.771007
neutron;0.500000;1.000000;-0.500000;0.387046;0.666579;-0.637078;2.354500;4.771007
neutron;0.500000;1.000000;0.000000;0.387046;0.666579;-0.637078;1.569667;4.771007
neutron;0.500000;1.000000;0.500000;0.387046;0.666579;-0.637078;0.784833;4.771007
neutron;0.500000;1.500000;-2.000000;0.387046;0.666579;-0.637078;2.180828;5.817452
neutron;0.500000;1.500000;-1.500000;0.387046;0.666579;-0.637078;2.965661;5.294230
neutron;0.500000;1.500000;-1.000000;0.387046;0.666579;-0.637078;2.389235;5.271073
neutron;0.500000;1.500000;-0.500000;0.387046;0.666579;-0.637078;1.604401;5.271073
neutron;0.500000;1.500000;0.000000;0.387046;0.666579;-0.637078;0.819568;5.271073
neutron;0.500000;1.500000;0.500000;0.387046;0.666579;-0.637078;0.034735;5.271073
neutron;0.500000;2.000000;-2.000000;0.387046;0.666579;-0.637078;2.305842;5.817452
neutron;0.500000;2.000000;-1.500000;0.387046;0.666579;-0.637078;2.375311;5.771139
neutron;0.500000;2.000000;-1.000000;0.387046;0.666579;-0.637078;1.639136;5.771139
neutron;0.500000;2.000000;-0.500000;0.387046;0.666579;-0.637078;0.854302;5.771139
neutron;0.500000;2.000000;0.000000;0.387046;0.666579;-0.637078;0.069469;5.771139
neutron;0.500000;2.500000;-2.000000;0.387046;0.666579;-0.637078;1.625212;6.271205
neutron;0.500000;2.500000;-1.500000;0.387046;0.666579;-0.637078;1.625212;6.271205
neutron;0.500000;2.500000;-1.000000;0.387046;0.666579;-0.637078;0.889037;6.271205
neutron;0.500000;2.500000;-0.500000;0.387046;0.666579;-0.637078;0.104204;6.271205
neutron;0.500000;3.000000;-2.000000;0.387046;0.666579;-0.637078;0.875113;6.771271
neutron;0.500000;3.000000;-1.500000;0.387046;0.666579;-0.637078;0.875113;6.771271
neutron;0.500000;3.000000;-1.000000;0.387046;0.666579;-0.637078;0.138938;6.771271
neutron;0.500000;3.500000;-2.000000;0.387046;0.666579;-0.637078;0.125014;7.271337
neutron;0.500000;3.500000;-1.500000;0.387046;0.666579;-0.637078;0.125014;7.271337
neutron;1.000000;0.000000;-1.500000;0.387046;0.666579;-0.637078;0.715364;5.294230
neutron;1.000000;0.000000;-1.000000;0.387046;0.666579;-0.637078;1.500198;4.771007
neutron;1.000000;0.000000;-0.500000;0.387046;0.666579;-0.637078;1.500198;4.771007
neutron;1.000000;0.000000;0.000000;0.387046;0.666579;-0.637078;1.500198;4.771007
neutron;1.000000;0.000000;0.500000;0.387046;0.666579;-0.637078;0.784833;4.771007
neutron;1.000000;0.500000;-2.000000;0.387046;0.666579;-0.637078;0.680630;5.817452
neutron;1.000000;0.500000;-1.500000;0.387046;0.666579;-0.637078;1.465463;5.294230
neutron;1.000000;0.500000;-1.000000;0.387046;0.666579;-0.637078;2.250297;4.771007
neutron;1.000000;0.500000;-0.500000;0.387046;0.666579;-0.637078;2.250297;4.771007
neutron;1.000000;0.500000;0.000000;0.387046;0.666579;-0.637078;1.569667;4.771007
neutron;1.000000;0.500000;0.500000;0.387046;0.666579;-0.637078;0.784833;4.771007
neutron;1.000000;1.000000;-2.000000;0.387046;0.666579;-0.637078;1.430729;5.817452
neutron;1.000000;1.000000;-1.500000;0.387046;0.666579;-0.637078;2.215562;5.294230
neutron;1.000000;1.000000;-1.000000;0.387046;0.666579;-0.637078;3.000396;4.771007
neutron;1.000000;1.000000;-0.500000;0.387046;0.666579;-0.637078;2.354500;4.771007
neutron;1.000000;1.000000;0.000000;0.387046;0.666579;-0.637078;1.569667;4.771007
neutron;1.000000;1.000000;0.500000;0.387046;0.666579;-0.637078;0.784833;4.771007
neutron;1.000000;1.500000;-2.000000;0.387046;0.666579;-0.637078;2.180828;5.817452
neutron;1.000000;1.500000;-1.500000;0.387046;0.666579;-0.637078;2.965661;5.294230
neutron;1.000000;1.500000;-1.000000;0.387046;0.666579;-0.637078;2.389235;5.271073
neutron;1.000000;1.500000;-0.500000;0.387046;0.666579;-0.637078;1.604401;5.271073
neutron;1.000000;1.500000;0.000000;0.387046;0.666579;-0.637078;0.819568;5.271073
neutron;1.000000;1.500000;0.500000;0.387046;0.666579;-0.637078;0.034735;5.271073
neutron;1.000000;2.000000;-2.000000;0.387046;0.666579;-0.637078;2.930927;5.817452
neutron;1.000000;2.000000;-1.500000;0.387046;0.666579;-0.637078;2.423969;5.771139
neutron;1.000000;2.000000;-1.000000;0.387046;0.666579;-0.637078;1.639136;5.771139
neutron;1.000000;2.000000;-0.500000;0.387046;0.666579;-0.637078;0.854302;5.771139
neutron;1.000000;2.000000;0.000000;0.387046;0.666579;-0.637078;0.069469;5.771139
neutron;1.000000;2.500000;-2.000000;0.387046;0.666579;-0.637078;2.458704;6.271205
neutron;1.000000;2.500000;-1.500000;0.387046;0.666579;-0.637078;1.673870;6.271205
neutron;1.000000;2.500000;-1.000000;0.387046;0.666579;-0.637078;0.889037;6.271205
neutron;1.000000;2.500000;-0.500000;0.387046;0.666579;-0.637078;0.104204;6.271205
neutron;1.000000;3.000000;-2.000000;0.387046;0.666579;-0.637078;1.708605;6.771271
neutron;1.000000;3.000000;-1.500000;0.387046;0.666579;-0.637078;0.923772;6.771271
neutron;1.000000;3.000000;-1.000000;0.387046;0.666579;-0.637078;0.138938;6.771271
neutron;1.000000;3.500000;-2.000000;0.387046;0.666579;-0.637078;0.958506;7.271337
neutron;1.000000;3.500000;-1.500000;0.387046;0.666579;-0.637078;0.173673;7.271337
neutron;1.500000;0.000000;-1.500000;0.387046;0.666579;-0.637078;0.208361;5.632232
neutron;1.500000;0.000000;-1.000000;0.387046;0.666579;-0.637078;0.208361;5.632232
neutron;1.500000;0.000000;-0.500000;0.387046;0.666579;-0.637078;0.208361;5.632232
neutron;1.500000;0.000000;0.000000;0.387046;0.666579;-0.637078;0.208361;5.632232
neutron;1.500000;0.500000;-2.000000;0.387046;0.666579;-0.637078;0.680630;5.817452
neutron;1.500000;0.500000;-1.500000;0.387046;0.666579;-0.637078;0.958460;5.632232
neutron;1.500000;0.500000;-1.000000;0.387046;0.666579;-0.637078;0.958460;5.632232
neutron;1.500000;0.500000;-0.500000;0.387046;0.666579;-0.637078;0.958460;5.632232
neutron;1.500000;0.500000;0.000000;0.387046;0.666579;-0.637078;0.277831;5.632232
neutron;1.500000;1.000000;-2.000000;0.387046;0.666579;-0.637078;1.430729;5.817452
neutron;1.500000;1.000000;-1.500000;0.387046;0.666579;-0.637078;1.708559;5.632232
neutron;1.500000;1.000000;-1.000000;0.387046;0.666579;-0.637078;1.708559;5.632232
neutron;1.500000;1.000000;-0.500000;0.387046;0.666579;-0.637078;1.062664;5.632232
neutron;1.500000;1.000000;0.000000;0.387046;0.666579;-0.637078;0.277831;5.632232
neutron;1.500000;1.500000;-2.000000;0.387046;0.666579;-0.637078;2.180828;5.817452
neutron;1.500000;1.500000;-1.500000;0.387046;0.666579;-0.637078;2.458658;5.632232
neutron;1.500000;1.500000;-1.000000;0.387046;0.666579;-0.637078;1.847497;5.632232
neutron;1.500000;1.500000;-0.500000;0.387046;0.666579;-0.637078;1.062664;5.632232
neutron;1.500000;1.500000;0.000000;0.387046;0.666579;-0.637078;0.277831;5.632232
neutron;1.500000;2.000000;-2.000000;0.387046;0.666579;-0.637078;2.930927;5.817452
neutron;1.500000;2.000000;-1.500000;0.387046;0.666579;-0.637078;2.423969;5.771139
neutron;1.500000;2.000000;-1.000000;0.387046;0.666579;-0.637078;1.639136;5.771139
neutron;1.500000;2.000000;-0.500000;0.387046;0.666579;-0.637078;0.854302;5.771139
neutron;1.500000;2.000000;0.000000;0.387046;0.666579;-0.637078;0.069469;5.771139
neutron;1.500000;2.500000;-2.000000;0.387046;0.666579;-0.637078;2.458704;6.271205
neutron;1.500000;2.500000;-1.500000;0.387046;0.666579;-0.637078;1.673870;6.271205
neutron;1.500000;2.500000;-1.000000;0.387046;0.666579;-0.637078;0.889037;6.271205
neutron;1.500000;2.500000;-0.500000;0.387046;0.666579;-0.637078;0.104204;6.271205
neutron;1.500000;3.000000;-2.000000;0.387046;0.666579;-0.637078;1.708605;6.771271
neutron;1.500000;3.000000;-1.500000;0.387046;0.666579;-0.637078;0.923772;6.771271
neutron;1.500000;3.000000;-1.000000;0.387046;0.666579;-0.637078;0.138938;6.771271
neutron;1.500000;3.500000;-2.000000;0.387046;0.666579;-0.637078;0.958506;7.271337
neutron;1.500000;3.500000;-1.500000;0.387046;0.666579;-0.637078;0.173673;7.271337
neutron;-1.500000;0.000000;-2.000000;-0.221656;0.026142;-0.974774;0.821887;7.650106
neutron;-1.500000;0.000000;-1.500000;-0.221656;0.026142;-0.974774;0.308948;7.650106
neutron;-1.500000;0.500000;-2.000000;-0.221656;0.026142;-0.974774;0.821887;7.650106
neutron;-1.500000;0.500000;-1.500000;-0.221656;0.026142;-0.974774;0.308948;7.650106
neutron;-1.500000;1.000000;-2.000000;-0.221656;0.026142;-0.974774;0.821887;7.650106
neutron;-1.500000;1.000000;-1.500000;-0.221656;0.026142;-0.974774;0.308948;7.650106
neutron;-1.000000;0.000000;-2.000000;-0.221656;0.026142;-0.974774;2.051757;6.830193
neutron;-1.000000;0.000000;-1.500000;-0.221656;0.026142;-0.974774;2.051757;6.488234
neutron;-1.000000;0.000000;-1.000000;-0.221656;0.026142;-0.974774;2.051757;6.146274
neutron;-1.000000;0.000000;-0.500000;-0.221656;0.026142;-0.974774;1.538817;6.146274
neutron;-1.000000;0.000000;0.000000;-0.221656;0.026142;-0.974774;1.025878;6.146274
neutron;-1.000000;0.000000;0.500000;-0.221656;0.026142;-0.974774;0.512939;6.146274
neutron;-1.000000;0.500000;-2.000000;-0.221656;0.026142;-0.974774;2.051757;6.830193
neutron;-1.000000;0.500000;-1.500000;-0.221656;0.026142;-0.974774;2.051757;6.488234
neutron;-1.000000;0.500000;-1.000000;-0.221656;0.026142;-0.974774;2.051757;6.146274
neutron;-1.000000;0.500000;-0.500000;-0.221656;0.026142;-0.974774;1.538817;6.146274
neutron;-1.000000;0.500000;0.000000;-0.221656;0.026142;-0.974774;1.025878;6.146274
neutron;-1.000000;0.500000;0.500000;-0.221656;0.026142;-0.974774;0.512939;6.146274
neutron;-1.000000;1.000000;-2.000000;-0.221656;0.026142;-0.974774;2.051757;6.830193
neutron;-1.000000;1.000000;-1.500000;-0.221656;0.026142;-0.974774;2.051757;6.488234
neutron;-1.000000;1.000000;-1.000000;-0.221656;0.026142;-0.974774;2.051757;6.146274
neutron;-1.000000;1.000000;-0.500000;-0.221656;0.026142;-0.974774;1.538817;6.146274
neutron;-1.000000;1.000000;0.000000;-0.221656;0.026142;-0.974774;1.025878;6.146274
neutron;-1.000000;1.000000;0.500000;-0.221656;0.026142;-0.974774;0.512939;6.146274
neutron;-0.500000;0.000000;-2.000000;-0.221656;0.026142;-0.974774;2.051757;6.830193
