Particle_Type;Detector_X;Detector_Y;Detector_Z;Dir_X;Dir_Y;Dir_Z;Track_Length;Time
neutron;-1.250000;0.250000;0.250000;-0.486134;0.184603;-0.854163;0.363791;0.342841
neutron;-1.250000;0.750000;-1.250000;-0.486134;0.184603;-0.854163;2.119896;0.342841
neutron;-1.250000;0.750000;-0.750000;-0.486134;0.184603;-0.854163;1.534527;0.342841
neutron;-1.250000;0.750000;-0.250000;-0.486134;0.184603;-0.854163;0.949159;0.342841
neutron;-1.250000;0.750000;0.250000;-0.486134;0.184603;-0.854163;0.363791;0.342841
neutron;-1.250000;1.250000;-1.250000;-0.486134;0.184603;-0.854163;1.279900;0.902837
neutron;-1.250000;1.250000;-0.750000;-0.486134;0.184603;-0.854163;0.694532;0.902837
neutron;-1.250000;1.250000;-0.250000;-0.486134;0.184603;-0.854163;0.109164;0.902837
neutron;-0.750000;-0.250000;-1.250000;-0.486134;0.184603;-0.854163;2.341473;0.195123
neutron;-0.750000;0.250000;-1.250000;-0.486134;0.184603;-0.854163;2.341473;0.195123
neutron;-0.750000;0.750000;-1.250000;-0.486134;0.184603;-0.854163;2.341473;0.195123
neutron;-0.750000;1.250000;-1.250000;-0.486134;0.184603;-0.854163;1.279900;0.902837
neutron;-0.750000;1.250000;-0.750000;-0.486134;0.184603;-0.854163;0.694532;0.902837
neutron;-0.750000;1.250000;-0.250000;-0.486134;0.184603;-0.854163;0.109164;0.902837
neutron;-0.250000;-0.250000;-1.250000;-0.486134;0.184603;-0.854163;2.278621;0.195123
neutron;-0.250000;0.250000;-1.250000;-0.486134;0.184603;-0.854163;2.278621;0.195123
neutron;-0.250000;0.750000;-1.250000;-0.486134;0.184603;-0.854163;2.278621;0.195123
neutron;-0.250000;1.250000;-1.250000;-0.486134;0.184603;-0.854163;1.217049;0.902837
neutron;-0.250000;1.250000;-0.750000;-0.486134;0.184603;-0.854163;0.694532;0.902837
neutron;-0.250000;1.250000;-0.250000;-0.486134;0.184603;-0.854163;0.109164;0.902837
neutron;0.250000;-0.250000;-1.250000;-0.486134;0.184603;-0.854163;1.250099;0.195123
neutron;0.250000;0.250000;-1.250000;-0.486134;0.184603;-0.854163;1.250099;0.195123
neutron;0.250000;0.750000;-1.250000;-0.486134;0.184603;-0.854163;1.250099;0.195123
neutron;0.250000;1.250000;-1.250000;-0.486134;0.184603;-0.854163;0.188527;0.902837
neutron;0.250000;1.250000;-0.750000;-0.486134;0.184603;-0.854163;0.188527;0.902837
neutron;0.250000;1.250000;-0.250000;-0.486134;0.184603;-0.854163;0.109164;0.902837
neutron;0.750000;-0.250000;-1.250000;-0.486134;0.184603;-0.854163;0.221577;0.195123
neutron;0.750000;0.250000;-1.250000;-0.486134;0.184603;-0.854163;0.221577;0.195123
neutron;0.750000;0.750000;-1.250000;-0.486134;0.184603;-0.854163;0.221577;0.195123
neutron;-0.750000;0.750000;-1.250000;0.104015;0.979893;-0.170269;0.317643;5.237267
neutron;-0.750000;1.250000;-1.250000;0.104015;0.979893;-0.170269;0.827903;5.237267
neutron;-0.750000;1.250000;-0.750000;0.104015;0.979893;-0.170269;2.041040;4.428509
neutron;-0.750000;1.250000;-0.250000;0.104015;0.979893;-0.170269;2.041040;4.428509
neutron;-0.750000;1.250000;0.250000;0.104015;0.979893;-0.170269;2.041040;4.428509
neutron;-0.750000;1.250000;0.750000;0.104015;0.979893;-0.170269;1.213137;4.428509
neutron;-0.750000;1.750000;-1.250000;0.104015;0.979893;-0.170269;0.935222;5.237267
neutron;-0.750000;1.750000;-0.750000;0.104015;0.979893;-0.170269;1.638099;4.768682
neutron;-0.750000;1.750000;-0.250000;0.104015;0.979893;-0.170269;1.638099;4.768682
neutron;-0.750000;1.750000;0.250000;0.104015;0.979893;-0.170269;1.638099;4.768682
neutron;-0.750000;1.750000;0.750000;0.104015;0.979893;-0.170269;0.702877;4.768682
neutron;-0.750000;2.250000;-1.250000;0.104015;0.979893;-0.170269;0.935222;5.237267
neutron;-0.750000;2.250000;-0.750000;0.104015;0.979893;-0.170269;1.127839;5.108856
neutron;-0.750000;2.250000;-0.250000;0.104015;0.979893;-0.170269;1.127839;5.108856
neutron;-0.750000;2.250000;0.250000;0.104015;0.979893;-0.170269;1.127839;5.108856
neutron;-0.750000;2.250000;0.750000;0.104015;0.979893;-0.170269;0.192617;5.108856
neutron;-0.250000;0.750000;-1.250000;0.104015;0.979893;-0.170269;0.317643;5.237267
neutron;-0.250000;1.250000;-1.250000;0.104015;0.979893;-0.170269;0.827903;5.237267
neutron;-0.250000;1.250000;-0.750000;0.104015;0.979893;-0.170269;2.041040;4.428509
neutron;-0.250000;1.250000;-0.250000;0.104015;0.979893;-0.170269;2.041040;4.428509
neutron;-0.250000;1.250000;0.250000;0.104015;0.979893;-0.170269;2.041040;4.428509
neutron;-0.250000;1.250000;0.750000;0.104015;0.979893;-0.170269;1.213137;4.428509
neutron;-0.250000;1.750000;-1.250000;0.104015;0.979893;-0.170269;1.338163;5.237267
neutron;-0.250000;1.750000;-0.750000;0.104015;0.979893;-0.170269;2.041040;4.768682
neutron;-0.250000;1.750000;-0.250000;0.104015;0.979893;-0.170269;2.041040;4.768682
neutron;-0.250000;1.750000;0.250000;0.104015;0.979893;-0.170269;2.041040;4.768682
neutron;-0.250000;1.750000;0.750000;0.104015;0.979893;-0.170269;0.702877;4.768682
neutron;-0.250000;2.250000;-1.250000;0.104015;0.979893;-0.170269;1.848423;5.237267
neutron;-0.250000;2.250000;-0.750000;0.104015;0.979893;-0.170269;2.041040;5.108856
neutron;-0.250000;2.250000;-0.250000;0.104015;0.979893;-0.170269;2.041040;5.108856
neutron;-0.250000;2.250000;0.250000;0.104015;0.979893;-0.170269;2.041040;5.108856
neutron;-0.250000;2.250000;0.750000;0.104015;0.979893;-0.170269;0.192617;5.108856
neutron;0.250000;0.750000;-1.250000;0.104015;0.979893;-0.170269;0.317643;5.237267
neutron;0.250000;1.250000;-1.250000;0.104015;0.979893;-0.170269;0.827903;5.237267
neutron;0.250000;1.250000;-0.750000;0.104015;0.979893;-0.170269;2.041040;4.428509
neutron;0.250000;1.250000;-0.250000;0.104015;0.979893;-0.170269;2.041040;4.428509
neutron;0.250000;1.250000;0.250000;0.104015;0.979893;-0.170269;2.041040;4.428509
neutron;0.250000;1.250000;0.750000;0.104015;0.979893;-0.170269;1.213137;4.428509
neutron;0.250000;1.750000;-1.250000;0.104015;0.979893;-0.170269;1.338163;5.237267
neutron;0.250000;1.750000;-0.750000;0.104015;0.979893;-0.170269;2.041040;4.768682
neutron;0.250000;1.750000;-0.250000;0.104015;0.979893;-0.170269;2.041040;4.768682
neutron;0.250000;1.750000;0.250000;0.104015;0.979893;-0.170269;2.041040;4.768682
neutron;0.250000;1.750000;0.750000;0.104015;0.979893;-0.170269;0.702877;4.768682
neutron;0.250000;2.250000;-1.250000;0.104015;0.979893;-0.170269;1.848423;5.237267
neutron;0.250000;2.250000;-0.750000;0.104015;0.979893;-0.170269;2.041040;5.108856
neutron;0.250000;2.250000;-0.250000;0.104015;0.979893;-0.170269;2.041040;5.108856
neutron;0.250000;2.250000;0.250000;0.104015;0.979893;-0.170269;2.041040;5.108856
neutron;0.250000;2.250000;0.750000;0.104015;0.979893;-0.170269;0.192617;5.108856
neutron;0.750000;0.750000;-1.250000;0.104015;0.979893;-0.170269;0.317643;5.237267
neutron;0.750000;1.250000;-1.250000;0.104015;0.979893;-0.170269;0.827903;5.237267
neutron;0.750000;1.250000;-0.750000;0.104015;0.979893;-0.170269;2.041040;4.428509
neutron;0.750000;1.250000;-0.250000;0.104015;0.979893;-0.170269;2.041040;4.428509
neutron;0.750000;1.250000;0.250000;0.104015;0.979893;-0.170269;2.041040;4.428509
neutron;0.750000;1.250000;0.750000;0.104015;0.979893;-0.170269;1.213137;4.428509
neutron;0.750000;1.750000;-1.250000;0.104015;0.979893;-0.170269;1.338163;5.237267
neutron;0.750000;1.750000;-0.750000;0.104015;0.979893;-0.170269;2.041040;4.768682
neutron;0.750000;1.750000;-0.250000;0.104015;0.979893;-0.170269;2.041040;4.768682
neutron;0.750000;1.750000;0.250000;0.104015;0.979893;-0.170269;2.041040;4.768682
neutron;0.750000;1.750000;0.750000;0.104015;0.979893;-0.170269;0.702877;4.768682
neutron;0.750000;2.250000;-1.250000;0.104015;0.979893;-0.170269;1.848423;5.237267
neutron;0.750000;2.250000;-0.750000;0.104015;0.979893;-0.170269;2.041040;5.108856
neutron;0.750000;2.250000;-0.250000;0.104015;0.979893;-0.170269;2.041040;5.108856
neutron;0.750000;2.250000;0.250000;0.104015;0.979893;-0.170269;2.041040;5.108856
neutron;0.750000;2.250000;0.750000;0.104015;0.979893;-0.170269;0.192617;5.108856
neutron;1.250000;1.750000;-1.250000;0.104015;0.979893;-0.170269;0.402941;5.860749
neutron;1.250000;1.750000;-0.750000;0.104015;0.979893;-0.170269;0.402941;5.860749
neutron;1.250000;1.750000;-0.250000;0.104015;0.979893;-0.170269;0.402941;5.860749
neutron;1.250000;1.750000;0.250000;0.104015;0.979893;-0.170269;0.402941;5.860749
neutron;1.250000;2.250000;-1.250000;0.104015;0.979893;-0.170269;0.913201;5.860749
neutron;1.250000;2.250000;-0.750000;0.104015;0.979893;-0.170269;0.913201;5.860749
neutron;1.250000;2.250000;-0.250000;0.104015;0.979893;-0.170269;0.913201;5.860749
neutron;1.250000;2.250000;0.250000;0.104015;0.979893;-0.170269;0.913201;5.860749
neutron;-1.250000;-0.250000;-0.750000;-0.762917;-0.073832;0.642267;0.061557;0.218460
neutron;-1.250000;-0.250000;-0.250000;-0.762917;-0.073832;0.642267;0.840050;0.218460
neutron;-1.250000;-0.250000;0.250000;-0.762917;-0.073832;0.642267;1.618543;0.218460
neutron;-1.250000;-0.250000;0.750000;-0.762917;-0.073832;0.642267;2.397036;0.218460
neutron;-1.250000;-0.250000;1.250000;-0.762917;-0.073832;0.642267;2.559960;0.259498
neutron;-1.250000;0.250000;-0.750000;-0.762917;-0.073832;0.642267;0.061557;0.218460
neutron;-1.250000;0.250000;-0.250000;-0.762917;-0.073832;0.642267;0.840050;0.218460
neutron;-1.250000;0.250000;0.250000;-0.762917;-0.073832;0.642267;1.618543;0.218460
neutron;-1.250000;0.250000;0.750000;-0.762917;-0.073832;0.642267;2.397036;0.218460
neutron;-1.250000;0.250000;1.250000;-0.762917;-0.073832;0.642267;2.559960;0.259498
neutron;-1.250000;0.750000;-0.750000;-0.762917;-0.073832;0.642267;0.061557;0.218460
neutron;-1.250000;0.750000;-0.250000;-0.762917;-0.073832;0.642267;0.840050;0.218460
neutron;-1.250000;0.750000;0.250000;-0.762917;-0.073832;0.642267;1.618543;0.218460
neutron;-1.250000;0.750000;0.750000;-0.762917;-0.073832;0.642267;2.397036;0.218460
neutron;-1.250000;0.750000;1.250000;-0.762917;-0.073832;0.642267;2.559960;0.259498
neutron;-0.750000;-0.250000;1.250000;-0.762917;-0.073832;0.642267;1.904581;0.259498
neutron;-0.750000;0.250000;1.250000;-0.762917;-0.073832;0.642267;1.904581;0.259498
neutron;-0.750000;0.750000;1.250000;-0.762917;-0.073832;0.642267;1.904581;0.259498
neutron;-0.250000;-0.250000;1.250000;-0.762917;-0.073832;0.642267;1.249201;0.259498
neutron;-0.250000;0.250000;1.250000;-0.762917;-0.073832;0.642267;1.249201;0.259498
neutron;-0.250000;0.750000;1.250000;-0.762917;-0.073832;0.642267;1.249201;0.259498
neutron;0.250000;-0.250000;1.250000;-0.762917;-0.073832;0.642267;0.593822;0.259498
neutron;0.250000;0.250000;1.250000;-0.762917;-0.073832;0.642267;0.593822;0.259498
neutron;0.250000;0.750000;1.250000;-0.762917;-0.073832;0.642267;0.593822;0.259498
neutron;-0.750000;-0.250000;1.250000;0.326122;-0.661500;0.675324;0.396392;0.246795
neutron;-0.750000;0.250000;1.250000;0.326122;-0.661500;0.675324;0.396392;0.246795
neutron;-0.750000;0.750000;1.250000;0.326122;-0.661500;0.675324;0.007736;0.246795
neutron;-0.250000;-0.250000;1.250000;0.326122;-0.661500;0.675324;1.519452;0.246795
neutron;-0.250000;0.250000;1.250000;0.326122;-0.661500;0.675324;0.763594;0.246795
neutron;-0.250000;0.750000;1.250000;0.326122;-0.661500;0.675324;0.007736;0.246795
neutron;0.250000;-0.250000;1.250000;0.326122;-0.661500;0.675324;1.519452;0.246795
neutron;0.250000;0.250000;1.250000;0.326122;-0.661500;0.675324;0.763594;0.246795
neutron;0.250000;0.750000;1.250000;0.326122;-0.661500;0.675324;0.007736;0.246795
neutron;0.750000;-0.250000;1.250000;0.326122;-0.661500;0.675324;1.519452;0.246795
neutron;0.750000;0.250000;1.250000;0.326122;-0.661500;0.675324;0.763594;0.246795
neutron;0.750000;0.750000;1.250000;0.326122;-0.661500;0.675324;0.007736;0.246795
neutron;1.250000;-0.250000;-0.250000;0.326122;-0.661500;0.675324;0.343994;0.511057
neutron;1.250000;-0.250000;0.250000;0.326122;-0.661500;0.675324;1.084379;0.511057
neutron;1.250000;-0.250000;0.750000;0.326122;-0.661500;0.675324;1.123060;0.511057
neutron;1.250000;-0.250000;1.250000;0.326122;-0.661500;0.675324;1.123060;0.511057
neutron;1.250000;0.250000;-0.250000;0.326122;-0.661500;0.675324;0.343994;0.511057
neutron;1.250000;0.250000;0.250000;0.326122;-0.661500;0.675324;0.367202;0.511057
neutron;1.250000;0.250000;0.750000;0.326122;-0.661500;0.675324;0.367202;0.511057
neutron;1.250000;0.250000;1.250000;0.326122;-0.661500;0.675324;0.367202;0.511057
neutron;-1.250000;-0.250000;-0.750000;-0.653252;-0.739034;0.164591;1.136214;0.255134
neutron;-1.250000;-0.250000;-0.250000;-0.653252;-0.739034;0.164591;1.308697;0.255134
neutron;-1.250000;-0.250000;0.250000;-0.653252;-0.739034;0.164591;1.308697;0.255134
neutron;-1.250000;-0.250000;0.750000;-0.653252;-0.739034;0.164591;1.308697;0.255134
neutron;-1.250000;-0.250000;1.250000;-0.653252;-0.739034;0.164591;0.172483;1.012610
neutron;-1.250000;0.250000;-0.750000;-0.653252;-0.739034;0.164591;0.632138;0.255134
neutron;-1.250000;0.250000;-0.250000;-0.653252;-0.739034;0.164591;0.632138;0.255134
neutron;-1.250000;0.250000;0.250000;-0.653252;-0.739034;0.164591;0.632138;0.255134
neutron;-1.250000;0.250000;0.750000;-0.653252;-0.739034;0.164591;0.632138;0.255134
neutron;-0.750000;-0.250000;1.250000;-0.653252;-0.739034;0.164591;0.172483;1.012610
neutron;-0.250000;-0.250000;1.250000;-0.653252;-0.739034;0.164591;0.172483;1.012610
neutron;-0.750000;-0.250000;-1.250000;0.281276;0.523747;-0.804098;0.577900;0.207272
neutron;-0.750000;0.250000;-1.250000;0.281276;0.523747;-0.804098;0.577900;0.207272
neutron;-0.750000;0.750000;-1.250000;0.281276;0.523747;-0.804098;0.577900;0.207272
neutron;-0.750000;1.250000;-1.250000;0.281276;0.523747;-0.804098;0.411478;0.318220
neutron;-0.750000;1.250000;-0.750000;0.281276;0.523747;-0.804098;0.411478;0.318220
neutron;-0.750000;1.250000;-0.250000;0.281276;0.523747;-0.804098;0.411478;0.318220
neutron;-0.750000;1.250000;0.250000;0.281276;0.523747;-0.804098;0.411478;0.318220
neutron;-0.250000;-0.250000;-1.250000;0.281276;0.523747;-0.804098;1.121082;0.207272
neutron;-0.250000;0.250000;-1.250000;0.281276;0.523747;-0.804098;2.075742;0.207272
neutron;-0.250000;0.750000;-1.250000;0.281276;0.523747;-0.804098;2.355516;0.207272
neutron;-0.250000;1.250000;-1.250000;0.281276;0.523747;-0.804098;2.189094;0.318220
neutron;-0.250000;1.250000;-0.750000;0.281276;0.523747;-0.804098;1.699022;0.318220
neutron;-0.250000;1.250000;-0.250000;0.281276;0.523747;-0.804098;1.077207;0.318220
neutron;-0.250000;1.250000;0.250000;0.281276;0.523747;-0.804098;0.455393;0.318220
neutron;-0.250000;1.750000;-1.250000;0.281276;0.523747;-0.804098;1.234434;0.954660
neutron;-0.250000;1.750000;-0.750000;0.281276;0.523747;-0.804098;0.744363;0.954660
neutron;-0.250000;1.750000;-0.250000;0.281276;0.523747;-0.804098;0.122548;0.954660
neutron;-0.250000;2.250000;-1.250000;0.281276;0.523747;-0.804098;0.279774;1.591100
neutron;0.250000;-0.250000;-1.250000;0.281276;0.523747;-0.804098;1.121082;0.207272
neutron;0.250000;0.250000;-1.250000;0.281276;0.523747;-0.804098;2.075742;0.207272
neutron;0.250000;0.750000;-1.250000;0.281276;0.523747;-0.804098;2.487260;0.207272
neutron;0.250000;1.250000;-1.250000;0.281276;0.523747;-0.804098;2.320837;0.318220
neutron;0.250000;1.250000;-0.750000;0.281276;0.523747;-0.804098;1.699022;0.318220
neutron;0.250000;1.250000;-0.250000;0.281276;0.523747;-0.804098;1.077207;0.318220
neutron;0.250000;1.250000;0.250000;0.281276;0.523747;-0.804098;0.455393;0.318220
neutron;0.250000;1.750000;-1.250000;0.281276;0.523747;-0.804098;1.366178;0.954660
neutron;0.250000;1.750000;-0.750000;0.281276;0.523747;-0.804098;0.744363;0.954660
neutron;0.250000;1.750000;-0.250000;0.281276;0.523747;-0.804098;0.122548;0.954660
neutron;0.250000;2.250000;-1.250000;0.281276;0.523747;-0.804098;0.411518;1.591100
neutron;0.750000;-0.250000;-1.250000;0.281276;0.523747;-0.804098;1.121082;0.207272
neutron;0.750000;0.250000;-1.250000;0.281276;0.523747;-0.804098;2.075742;0.207272
neutron;0.750000;0.750000;-1.250000;0.281276;0.523747;-0.804098;2.487260;0.207272
neutron;0.750000;1.250000;-1.250000;0.281276;0.523747;-0.804098;2.320837;0.318220
neutron;0.750000;1.250000;-0.750000;0.281276;0.523747;-0.804098;1.699022;0.318220
neutron;0.750000;1.250000;-0.250000;0.281276;0.523747;-0.804098;1.077207;0.318220
neutron;0.750000;1.250000;0.250000;0.281276;0.523747;-0.804098;0.455393;0.318220
neutron;0.750000;1.750000;-1.250000;0.281276;0.523747;-0.804098;1.366178;0.954660
neutron;0.750000;1.750000;-0.750000;0.281276;0.523747;-0.804098;0.744363;0.954660
neutron;0.750000;1.750000;-0.250000;0.281276;0.523747;-0.804098;0.122548;0.954660
neutron;0.750000;2.250000;-1.250000;0.281276;0.523747;-0.804098;0.411518;1.591100
neutron;1.250000;-0.250000;-1.250000;0.281276;0.523747;-0.804098;0.543182;0.592539
neutron;1.250000;-0.250000;-0.750000;0.281276;0.523747;-0.804098;0.543182;0.592539
neutron;1.250000;-0.250000;-0.250000;0.281276;0.523747;-0.804098;0.543182;0.592539
neutron;1.250000;-0.250000;0.250000;0.281276;0.523747;-0.804098;0.043914;0.592539
neutron;1.250000;0.250000;-1.250000;0.281276;0.523747;-0.804098;1.497841;0.592539
neutron;1.250000;0.250000;-0.750000;0.281276;0.523747;-0.804098;1.287544;0.592539
neutron;1.250000;0.250000;-0.250000;0.281276;0.523747;-0.804098;0.665729;0.592539
neutron;1.250000;0.250000;0.250000;0.281276;0.523747;-0.804098;0.043914;0.592539
neutron;1.250000;0.750000;-1.250000;0.281276;0.523747;-0.804098;1.909359;0.592539
neutron;1.250000;0.750000;-0.750000;0.281276;0.523747;-0.804098;1.287544;0.592539
neutron;1.250000;0.750000;-0.250000;0.281276;0.523747;-0.804098;0.665729;0.592539
neutron;1.250000;0.750000;0.250000;0.281276;0.523747;-0.804098;0.043914;0.592539
neutron;1.250000;1.250000;-1.250000;0.281276;0.523747;-0.804098;1.909359;0.592539
neutron;1.250000;1.250000;-0.750000;0.281276;0.523747;-0.804098;1.287544;0.592539
neutron;1.250000;1.250000;-0.250000;0.281276;0.523747;-0.804098;0.665729;0.592539
neutron;1.250000;1.250000;0.250000;0.281276;0.523747;-0.804098;0.043914;0.592539
neutron;1.250000;1.750000;-1.250000;0.281276;0.523747;-0.804098;1.366178;0.954660
neutron;1.250000;1.750000;-0.750000;0.281276;0.523747;-0.804098;0.744363;0.954660
neutron;1.250000;1.750000;-0.250000;0.281276;0.523747;-0.804098;0.122548;0.954660
neutron;1.250000;2.250000;-1.250000;0.281276;0.523747;-0.804098;0.411518;1.591100
neutron;1.250000;-0.250000;-0.750000;0.357495;-0.925695;-0.123641;0.651026;0.466207
neutron;1.250000;-0.250000;-0.250000;0.357495;-0.925695;-0.123641;0.651026;0.466207
neutron;1.250000;-0.250000;0.250000;0.357495;-0.925695;-0.123641;0.651026;0.466207
neutron;1.250000;-0.250000;0.750000;0.357495;-0.925695;-0.123641;0.651026;0.466207
neutron;1.250000;0.250000;-0.750000;0.357495;-0.925695;-0.123641;0.110891;0.466207
neutron;1.250000;0.250000;-0.250000;0.357495;-0.925695;-0.123641;0.110891;0.466207
neutron;1.250000;0.250000;0.250000;0.357495;-0.925695;-0.123641;0.110891;0.466207
neutron;1.250000;0.250000;0.750000;0.357495;-0.925695;-0.123641;0.110891;0.466207
alpha;-1.250000;-0.250000;-0.750000;-0.563846;-0.744181;0.358150;0.254648;6.841165
alpha;-1.250000;-0.250000;-0.250000;-0.563846;-0.744181;0.358150;1.236315;6.841165
