Детектор_X;Детектор_Y;Детектор_Z;Время;Тип_частицы;Длина_пробега
-1.250000;-1.250000;0.000000;-4.322302;neutron;2.027012
-1.250000;-1.250000;0.000000;-1.239725;alpha;2.027012
-1.250000;-1.250000;0.000000;0.724197;neutron;1.594731
-1.250000;-1.250000;0.000000;3.879789;alpha;1.594731
-1.250000;-1.250000;0.000000;1.676461;neutron;2.446525
-1.250000;-1.250000;0.000000;-1.583220;alpha;2.446525
-1.250000;-1.250000;0.000000;10.014437;neutron;1.979225
-1.250000;-1.250000;0.000000;13.090766;alpha;1.979225
-1.250000;-1.250000;0.000000;14.784256;neutron;2.128883
-1.250000;-1.250000;0.000000;11.677290;alpha;2.128883
-1.250000;-1.250000;0.000000;20.539860;neutron;2.221720
-1.250000;-1.250000;0.000000;17.398899;alpha;2.221720
-1.250000;-1.250000;0.000000;22.272916;neutron;2.347084
-1.250000;-1.250000;0.000000;19.071220;alpha;2.347084
-1.250000;-1.250000;0.000000;18.765512;neutron;1.370551
-1.250000;-1.250000;0.000000;22.055819;alpha;1.370551
-1.250000;-1.250000;0.000000;21.302458;neutron;2.106927
-1.250000;-1.250000;0.000000;24.402958;alpha;2.106927
-1.250000;-1.250000;0.000000;21.406711;neutron;2.735603
-1.250000;-1.250000;0.000000;24.869390;alpha;2.735603
-1.250000;-1.250000;0.000000;26.398685;neutron;2.630358
-1.250000;-1.250000;0.000000;23.014702;alpha;2.630358
-1.250000;-1.250000;0.000000;27.172268;neutron;2.354973
-1.250000;-1.250000;0.000000;23.966260;alpha;2.354973
-1.250000;-1.250000;0.000000;29.612101;neutron;1.561637
-1.250000;-1.250000;0.000000;26.439850;alpha;1.561637
-1.250000;-1.250000;0.000000;34.048824;neutron;2.589928
-1.250000;-1.250000;0.000000;30.693766;alpha;2.589928
-1.250000;-1.250000;0.000000;34.246321;neutron;1.022262
-1.250000;-1.250000;0.000000;37.813508;alpha;1.022262
-1.250000;-1.250000;0.000000;34.187478;neutron;1.302987
-1.250000;-1.250000;0.000000;30.848329;alpha;1.302987
-1.250000;-1.250000;0.000000;37.398038;neutron;1.808358
-1.250000;-1.250000;0.000000;40.481472;alpha;1.808358
-1.250000;-1.250000;0.000000;36.801850;neutron;1.474903
-1.250000;-1.250000;0.000000;40.023475;alpha;1.474903
-1.250000;-1.250000;0.000000;37.308265;neutron;1.376479
-1.250000;-1.250000;0.000000;40.594437;alpha;1.376479
-1.250000;-1.250000;0.000000;41.313981;neutron;2.564593
-1.250000;-1.250000;0.000000;44.651330;alpha;2.564593
-1.250000;-1.250000;0.000000;42.531260;neutron;2.401771
-1.250000;-1.250000;0.000000;39.298618;alpha;2.401771
-1.250000;-1.250000;0.000000;41.887025;neutron;2.271474
-1.250000;-1.250000;0.000000;38.723817;alpha;2.271474
-1.250000;-1.250000;0.000000;45.002947;neutron;0.964801
-1.250000;-1.250000;0.000000;41.385606;alpha;0.964801
-1.250000;-1.250000;0.000000;46.264087;neutron;2.019199
-1.250000;-1.250000;0.000000;49.345407;alpha;2.019199
-1.250000;-1.250000;0.000000;54.183768;neutron;1.698024
-1.250000;-1.250000;0.000000;51.071234;alpha;1.698024
-1.250000;-1.250000;0.000000;49.132632;neutron;2.280840
-1.250000;-1.250000;0.000000;45.964951;alpha;2.280840
-1.250000;-1.250000;0.000000;51.689816;neutron;2.394290
-1.250000;-1.250000;0.000000;54.918083;alpha;2.394290
-1.250000;-1.250000;0.000000;52.589555;neutron;2.126247
-1.250000;-1.250000;0.000000;49.483398;alpha;2.126247
-1.250000;-1.250000;0.000000;61.020767;neutron;1.840233
-1.250000;-1.250000;0.000000;57.942212;alpha;1.840233
-1.250000;-1.250000;0.000000;59.619153;neutron;1.611415
-1.250000;-1.250000;0.000000;56.471459;alpha;1.611415
-1.250000;-1.250000;0.000000;61.385467;neutron;1.049654
-1.250000;-1.250000;0.000000;57.841863;alpha;1.049654
-1.250000;-1.250000;0.000000;63.330976;neutron;2.173433
-1.250000;-1.250000;0.000000;60.208991;alpha;2.173433
-1.250000;-1.250000;0.000000;67.096428;neutron;2.078682
-1.250000;-1.250000;0.000000;64.003291;alpha;2.078682
-1.250000;-1.250000;0.000000;69.350507;neutron;1.723232
-1.250000;-1.250000;0.000000;66.246240;alpha;1.723232
-1.250000;-1.250000;0.000000;69.398357;neutron;1.304218
-1.250000;-1.250000;0.000000;72.736589;alpha;1.304218
-1.250000;-1.250000;0.000000;67.522052;neutron;1.415989
-1.250000;-1.250000;0.000000;70.781347;alpha;1.415989
-1.250000;-1.250000;0.000000;72.026215;neutron;2.121868
-1.250000;-1.250000;0.000000;68.921383;alpha;2.121868
-1.250000;-1.250000;0.000000;75.573290;neutron;2.185906
-1.250000;-1.250000;0.000000;72.446664;alpha;2.185906
-1.250000;-1.250000;0.000000;75.948833;neutron;1.869131
-1.250000;-1.250000;0.000000;79.024373;alpha;1.869131
-1.250000;-1.250000;0.000000;81.269933;neutron;1.478610
-1.250000;-1.250000;0.000000;78.050574;alpha;1.478610
-1.250000;-1.250000;0.000000;84.684483;neutron;1.614612
-1.250000;-1.250000;0.000000;81.538263;alpha;1.614612
-1.250000;-1.250000;0.000000;83.494323;neutron;1.047458
-1.250000;-1.250000;0.000000;87.039810;alpha;1.047458
-1.250000;-1.250000;0.000000;87.636108;neutron;1.593039
-1.250000;-1.250000;0.000000;84.479696;alpha;1.593039
-1.250000;-1.250000;0.000000;88.629964;neutron;2.289052
-1.250000;-1.250000;0.000000;91.801638;alpha;2.289052
-1.250000;-1.250000;0.000000;97.674517;neutron;2.274338
-1.250000;-1.250000;0.000000;94.509951;alpha;2.274338
-1.250000;-1.250000;0.000000;93.425282;neutron;1.665315
-1.250000;-1.250000;0.000000;96.549899;alpha;1.665315
-1.250000;-1.250000;0.000000;91.899259;neutron;1.031841
-1.250000;-1.250000;0.000000;95.458173;alpha;1.031841
-1.250000;-1.250000;0.000000;102.893856;neutron;1.487052
-1.250000;-1.250000;0.000000;99.679608;alpha;1.487052
-1.250000;-0.750000;0.000000;-3.754570;neutron;1.459280
-1.250000;-0.750000;0.000000;-1.239725;alpha;1.459280
-1.250000;-0.750000;0.000000;1.252010;neutron;1.066917
-1.250000;-0.750000;0.000000;3.879789;alpha;1.066917
-1.250000;-0.750000;0.000000;2.889337;neutron;0.614003
-1.250000;-0.750000;0.000000;1.753578;alpha;0.614003
-1.250000;-0.750000;0.000000;1.586894;neutron;2.529038
-1.250000;-0.750000;0.000000;-1.576167;alpha;2.529038
-1.250000;-0.750000;0.000000;7.942224;neutron;2.007126
-1.250000;-0.750000;0.000000;10.451131;alpha;2.007126
-1.250000;-0.750000;0.000000;10.576165;neutron;1.417497
-1.250000;-0.750000;0.000000;13.090766;alpha;1.417497
-1.250000;-0.750000;0.000000;11.249634;neutron;0.039574
-1.250000;-0.750000;0.000000;10.539226;alpha;0.039574
-1.250000;-0.750000;0.000000;14.784256;neutron;1.547122
-1.250000;-0.750000;0.000000;12.259051;alpha;1.547122
-1.250000;-0.750000;0.000000;15.882827;neutron;0.177362
-1.250000;-0.750000;0.000000;15.116028;alpha;0.177362
-1.250000;-0.750000;0.000000;20.539860;neutron;1.625867
-1.250000;-0.750000;0.000000;17.994752;alpha;1.625867
-1.250000;-0.750000;0.000000;22.153876;neutron;2.466124
-1.250000;-0.750000;0.000000;19.071220;alpha;2.466124
-1.250000;-0.750000;0.000000;18.765512;neutron;2.071493
-1.250000;-0.750000;0.000000;21.354877;alpha;2.071493
-1.250000;-0.750000;0.000000;21.881061;neutron;1.528324
-1.250000;-0.750000;0.000000;24.402958;alpha;1.528324
-1.250000;-0.750000;0.000000;21.477081;neutron;2.000655
-1.250000;-0.750000;0.000000;18.976262;alpha;2.000655
-1.250000;-0.750000;0.000000;21.961088;neutron;2.200415
-1.250000;-0.750000;0.000000;24.850201;alpha;2.200415
-1.250000;-0.750000;0.000000;21.778266;neutron;0.007832
-1.250000;-0.750000;0.000000;22.485503;alpha;0.007832
-1.250000;-0.750000;0.000000;26.398685;neutron;1.962098
-1.250000;-0.750000;0.000000;23.682962;alpha;1.962098
-1.250000;-0.750000;0.000000;25.312631;neutron;1.339998
-1.250000;-0.750000;0.000000;27.158902;alpha;1.339998
-1.250000;-0.750000;0.000000;32.583979;neutron;0.173279
-1.250000;-0.750000;0.000000;31.819645;alpha;0.173279
-1.250000;-0.750000;0.000000;27.055694;neutron;2.471547
-1.250000;-0.750000;0.000000;23.966260;alpha;2.471547
-1.250000;-0.750000;0.000000;29.612101;neutron;1.035650
-1.250000;-0.750000;0.000000;26.965837;alpha;1.035650
-1.250000;-0.750000;0.000000;34.048824;neutron;1.929374
-1.250000;-0.750000;0.000000;31.354320;alpha;1.929374
-1.250000;-0.750000;0.000000;34.756260;neutron;0.512324
-1.250000;-0.750000;0.000000;37.813508;alpha;0.512324
-1.250000;-0.750000;0.000000;34.187478;neutron;0.787194
-1.250000;-0.750000;0.000000;31.364122;alpha;0.787194
-1.250000;-0.750000;0.000000;37.941571;neutron;1.264826
-1.250000;-0.750000;0.000000;40.481472;alpha;1.264826
-1.250000;-0.750000;0.000000;37.323687;neutron;0.953066
-1.250000;-0.750000;0.000000;40.023475;alpha;0.953066
-1.250000;-0.750000;0.000000;37.308265;neutron;2.072289
-1.250000;-0.750000;0.000000;39.898627;alpha;2.072289
-1.250000;-0.750000;0.000000;41.034424;neutron;0.866858
-1.250000;-0.750000;0.000000;42.414146;alpha;0.866858
-1.250000;-0.750000;0.000000;41.969752;neutron;1.908821
-1.250000;-0.750000;0.000000;44.651330;alpha;1.908821
-1.250000;-0.750000;0.000000;42.531260;neutron;1.775725
-1.250000;-0.750000;0.000000;39.924664;alpha;1.775725
-1.250000;-0.750000;0.000000;41.887025;neutron;1.667620
-1.250000;-0.750000;0.000000;39.327671;alpha;1.667620
-1.250000;-0.750000;0.000000;45.002947;neutron;0.455674
-1.250000;-0.750000;0.000000;41.894733;alpha;0.455674
-1.250000;-0.750000;0.000000;50.855105;neutron;0.387231
-1.250000;-0.750000;0.000000;51.782935;alpha;0.387231
-1.250000;-0.750000;0.000000;51.860488;neutron;0.645336
-1.250000;-0.750000;0.000000;50.694930;alpha;0.645336
-1.250000;-0.750000;0.000000;46.830811;neutron;1.452474
-1.250000;-0.750000;0.000000;49.345407;alpha;1.452474
-1.250000;-0.750000;0.000000;54.183768;neutron;1.163518
-1.250000;-0.750000;0.000000;51.605741;alpha;1.163518
-1.250000;-0.750000;0.000000;49.132632;neutron;1.675449
-1.250000;-0.750000;0.000000;46.570342;alpha;1.675449
-1.250000;-0.750000;0.000000;47.400867;neutron;2.004063
-1.250000;-0.750000;0.000000;44.895787;alpha;2.004063
-1.250000;-0.750000;0.000000;51.689816;neutron;2.498915
-1.250000;-0.750000;0.000000;54.813459;alpha;2.498915
-1.250000;-0.750000;0.000000;52.589555;neutron;1.544869
-1.250000;-0.750000;0.000000;50.064777;alpha;1.544869
-1.250000;-0.750000;0.000000;52.460742;neutron;0.076510
-1.250000;-0.750000;0.000000;53.179977;alpha;0.076510
-1.250000;-0.750000;0.000000;62.870308;neutron;0.131966
-1.250000;-0.750000;0.000000;62.128615;alpha;0.131966
-1.250000;-0.750000;0.000000;56.638992;neutron;2.000031
-1.250000;-0.750000;0.000000;59.139031;alpha;2.000031
-1.250000;-0.750000;0.000000;56.287146;neutron;0.375656
-1.250000;-0.750000;0.000000;57.204946;alpha;0.375656
-1.250000;-0.750000;0.000000;61.020767;neutron;1.293701
-1.250000;-0.750000;0.000000;58.488744;alpha;1.293701
-1.250000;-0.750000;0.000000;59.619153;neutron;1.082625
-1.250000;-0.750000;0.000000;57.000249;alpha;1.082625
-1.250000;-0.750000;0.000000;60.393673;neutron;2.041448
-1.250000;-0.750000;0.000000;57.841863;alpha;2.041448
-1.250000;-0.750000;0.000000;63.330976;neutron;1.585053
-1.250000;-0.750000;0.000000;60.797371;alpha;1.585053
-1.250000;-0.750000;0.000000;66.876524;neutron;2.298586
-1.250000;-0.750000;0.000000;64.003291;alpha;2.298586
-1.250000;-0.750000;0.000000;66.780853;neutron;2.005069
-1.250000;-0.750000;0.000000;64.274517;alpha;2.005069
-1.250000;-0.750000;0.000000;69.350507;neutron;1.186843
-1.250000;-0.750000;0.000000;66.782628;alpha;1.186843
-1.250000;-0.750000;0.000000;69.914184;neutron;0.788390
-1.250000;-0.750000;0.000000;72.736589;alpha;0.788390
-1.250000;-0.750000;0.000000;68.041528;neutron;0.896513
-1.250000;-0.750000;0.000000;70.781347;alpha;0.896513
-1.250000;-0.750000;0.000000;72.026215;neutron;1.541124
-1.250000;-0.750000;0.000000;69.502128;alpha;1.541124
-1.250000;-0.750000;0.000000;75.398071;neutron;2.361126
-1.250000;-0.750000;0.000000;72.446664;alpha;2.361126
-1.250000;-0.750000;0.000000;76.498241;neutron;1.319723
-1.250000;-0.750000;0.000000;79.024373;alpha;1.319723
-1.250000;-0.750000;0.000000;76.287807;neutron;0.433490
-1.250000;-0.750000;0.000000;77.256480;alpha;0.433490
-1.250000;-0.750000;0.000000;76.573247;neutron;2.008912
-1.250000;-0.750000;0.000000;74.062107;alpha;2.008912
-1.250000;-0.750000;0.000000;78.413948;neutron;2.003808
-1.250000;-0.750000;0.000000;75.909189;alpha;2.003808
-1.250000;-0.750000;0.000000;80.660557;neutron;2.087986
-1.250000;-0.750000;0.000000;78.050574;alpha;2.087986
-1.250000;-0.750000;0.000000;84.183170;neutron;2.115925
-1.250000;-0.750000;0.000000;81.538263;alpha;2.115925
-1.250000;-0.750000;0.000000;86.412110;neutron;0.059190
-1.250000;-0.750000;0.000000;85.697677;alpha;0.059190
-1.250000;-0.750000;0.000000;84.004650;neutron;0.537131
-1.250000;-0.750000;0.000000;87.039810;alpha;0.537131
-1.250000;-0.750000;0.000000;84.732319;neutron;2.010230
-1.250000;-0.750000;0.000000;87.245107;alpha;2.010230
-1.250000;-0.750000;0.000000;87.118280;neutron;2.110867
-1.250000;-0.750000;0.000000;84.479696;alpha;2.110867
-1.250000;-0.750000;0.000000;88.629964;neutron;2.426989
-1.250000;-0.750000;0.000000;91.663701;alpha;2.426989
-1.250000;-0.750000;0.000000;97.674517;neutron;1.670016
-1.250000;-0.750000;0.000000;95.114273;alpha;1.670016
-1.250000;-0.750000;0.000000;95.772173;neutron;0.739223
-1.250000;-0.750000;0.000000;94.516465;alpha;0.739223
-1.250000;-0.750000;0.000000;93.957497;neutron;1.133100
-1.250000;-0.750000;0.000000;96.549899;alpha;1.133100
-1.250000;-0.750000;0.000000;92.409343;neutron;0.521757
-1.250000;-0.750000;0.000000;95.458173;alpha;0.521757
-1.250000;-0.750000;0.000000;102.291441;neutron;2.089467
-1.250000;-0.750000;0.000000;99.679608;alpha;2.089467
-1.250000;-0.750000;0.000000;98.181011;neutron;0.106214
-1.250000;-0.750000;0.000000;98.911017;alpha;0.106214
-1.250000;-0.250000;0.000000;-3.186838;neutron;0.891548
-1.250000;-0.250000;0.000000;-1.239725;alpha;0.891548
-1.250000;-0.250000;0.000000;-0.107879;neutron;0.357106
-1.250000;-0.250000;0.000000;-1.476388;alpha;0.357106
-1.250000;-0.250000;0.000000;1.779824;neutron;0.539104
-1.250000;-0.250000;0.000000;3.879789;alpha;0.539104
-1.250000;-0.250000;0.000000;2.889337;neutron;2.087022
-1.250000;-0.250000;0.000000;0.280559;alpha;2.087022
-1.250000;-0.250000;0.000000;1.586894;neutron;1.715881
-1.250000;-0.250000;0.000000;-0.763010;alpha;1.715881
-1.250000;-0.250000;0.000000;8.717079;neutron;0.559981
-1.250000;-0.250000;0.000000;7.356477;alpha;0.559981
-1.250000;-0.250000;0.000000;7.942224;neutron;2.007126
-1.250000;-0.250000;0.000000;10.451131;alpha;2.007126
-1.250000;-0.250000;0.000000;11.137893;neutron;0.855769
-1.250000;-0.250000;0.000000;13.090766;alpha;0.855769
-1.250000;-0.250000;0.000000;11.249634;neutron;0.789556
-1.250000;-0.250000;0.000000;9.789244;alpha;0.789556
-1.250000;-0.250000;0.000000;14.784256;neutron;0.965361
-1.250000;-0.250000;0.000000;12.840812;alpha;0.965361
-1.250000;-0.250000;0.000000;15.882827;neutron;1.121524
-1.250000;-0.250000;0.000000;14.171866;alpha;1.121524
-1.250000;-0.250000;0.000000;12.916134;neutron;0.409597
-1.250000;-0.250000;0.000000;14.272766;alpha;0.409597
-1.250000;-0.250000;0.000000;20.539860;neutron;1.030013
-1.250000;-0.250000;0.000000;18.590606;alpha;1.030013
-1.250000;-0.250000;0.000000;21.467938;neutron;0.371078
-1.250000;-0.250000;0.000000;20.103236;alpha;0.371078
-1.250000;-0.250000;0.000000;22.153876;neutron;1.828263
-1.250000;-0.250000;0.000000;19.709081;alpha;1.828263
-1.250000;-0.250000;0.000000;18.765512;neutron;2.071493
-1.250000;-0.250000;0.000000;21.354877;alpha;2.071493
-1.250000;-0.250000;0.000000;22.459664;neutron;0.949721
-1.250000;-0.250000;0.000000;24.402958;alpha;0.949721
-1.250000;-0.250000;0.000000;21.477081;neutron;2.000655
-1.250000;-0.250000;0.000000;18.976262;alpha;2.000655
-1.250000;-0.250000;0.000000;22.688163;neutron;1.473340
-1.250000;-0.250000;0.000000;24.850201;alpha;1.473340
-1.250000;-0.250000;0.000000;21.063197;neutron;0.722902
-1.250000;-0.250000;0.000000;22.485503;alpha;0.722902
-1.250000;-0.250000;0.000000;23.039267;neutron;0.240420
-1.250000;-0.250000;0.000000;24.456001;alpha;0.240420
-1.250000;-0.250000;0.000000;26.398685;neutron;1.293838
-1.250000;-0.250000;0.000000;24.351222;alpha;1.293838
-1.250000;-0.250000;0.000000;24.627540;neutron;2.025089
-1.250000;-0.250000;0.000000;27.158902;alpha;2.025089
-1.250000;-0.250000;0.000000;32.583979;neutron;1.110891
-1.250000;-0.250000;0.000000;30.882033;alpha;1.110891
-1.250000;-0.250000;0.000000;27.055694;neutron;1.818644
-1.250000;-0.250000;0.000000;24.619163;alpha;1.818644
-1.250000;-0.250000;0.000000;29.612101;neutron;0.509662
-1.250000;-0.250000;0.000000;27.491825;alpha;0.509662
-1.250000;-0.250000;0.000000;34.048824;neutron;1.268820
-1.250000;-0.250000;0.000000;32.014874;alpha;1.268820
-1.250000;-0.250000;0.000000;35.266199;neutron;0.002385
-1.250000;-0.250000;0.000000;37.813508;alpha;0.002385
-1.250000;-0.250000;0.000000;34.187478;neutron;0.271401
-1.250000;-0.250000;0.000000;31.879915;alpha;0.271401
-1.250000;-0.250000;0.000000;38.139321;neutron;0.453524
-1.250000;-0.250000;0.000000;36.787396;alpha;0.453524
-1.250000;-0.250000;0.000000;38.485103;neutron;0.721293
-1.250000;-0.250000;0.000000;40.481472;alpha;0.721293
-1.250000;-0.250000;0.000000;37.845523;neutron;0.431230
-1.250000;-0.250000;0.000000;40.023475;alpha;0.431230
-1.250000;-0.250000;0.000000;37.308265;neutron;2.072289
-1.250000;-0.250000;0.000000;39.898627;alpha;2.072289
-1.250000;-0.250000;0.000000;39.849830;neutron;2.051453
-1.250000;-0.250000;0.000000;42.414146;alpha;2.051453
-1.250000;-0.250000;0.000000;42.625524;neutron;1.253050
-1.250000;-0.250000;0.000000;44.651330;alpha;1.253050
-1.250000;-0.250000;0.000000;42.531260;neutron;1.149679
-1.250000;-0.250000;0.000000;40.550710;alpha;1.149679
-1.250000;-0.250000;0.000000;41.887025;neutron;1.063767
-1.250000;-0.250000;0.000000;39.931524;alpha;1.063767
-1.250000;-0.250000;0.000000;49.540044;neutron;1.702292
-1.250000;-0.250000;0.000000;51.782935;alpha;1.702292
-1.250000;-0.250000;0.000000;51.860488;neutron;2.080890
-1.250000;-0.250000;0.000000;49.259375;alpha;2.080890
-1.250000;-0.250000;0.000000;47.397536;neutron;0.885750
-1.250000;-0.250000;0.000000;49.345407;alpha;0.885750
-1.250000;-0.250000;0.000000;54.183768;neutron;0.629011
-1.250000;-0.250000;0.000000;52.140247;alpha;0.629011
-1.250000;-0.250000;0.000000;49.132632;neutron;1.070058
-1.250000;-0.250000;0.000000;47.175734;alpha;1.070058
-1.250000;-0.250000;0.000000;47.400867;neutron;2.004063
-1.250000;-0.250000;0.000000;44.895787;alpha;2.004063
-1.250000;-0.250000;0.000000;52.416151;neutron;1.772580
-1.250000;-0.250000;0.000000;54.813459;alpha;1.772580
-1.250000;-0.250000;0.000000;52.589555;neutron;0.963491
-1.250000;-0.250000;0.000000;50.646155;alpha;0.963491
-1.250000;-0.250000;0.000000;51.664998;neutron;0.872254
-1.250000;-0.250000;0.000000;53.179977;alpha;0.872254
