Детектор_X;Детектор_Y;Детектор_Z;Время;Тип_частицы;Длина_пробега
0.493129;1.210227;0.000000;70.865418;alpha;0.211023
0.493129;1.310227;0.000000;70.985975;alpha;0.090466
0.593129;1.210227;0.000000;70.865418;alpha;0.395195
0.593129;1.310227;0.000000;70.985975;alpha;0.274639
0.593129;1.410227;0.000000;71.106532;alpha;0.154082
-1.180542;0.926474;0.000000;114.092761;alpha;0.626727
-1.180542;1.026474;0.000000;114.248486;alpha;0.471002
-1.180542;1.126474;0.000000;114.418758;alpha;0.300730
-1.180542;1.226474;0.000000;114.589030;alpha;0.130458
-1.080542;0.926474;0.000000;114.078214;alpha;0.515928
-1.080542;1.026474;0.000000;114.248486;alpha;0.345656
-1.080542;1.126474;0.000000;114.418758;alpha;0.175384
-0.980542;0.926474;0.000000;114.078214;alpha;0.390583
-0.980542;1.026474;0.000000;114.248486;alpha;0.220311
-0.980542;1.126474;0.000000;114.418758;alpha;0.050039
-0.880542;0.926474;0.000000;114.078214;alpha;0.265238
-0.880542;1.026474;0.000000;114.248486;alpha;0.094966
-0.780542;0.926474;0.000000;114.078214;alpha;0.139892
-1.133522;0.671561;0.000000;125.847377;neutron;0.050510
-1.033522;0.671561;0.000000;125.730203;neutron;0.167684
-0.933522;0.671561;0.000000;125.713696;neutron;0.184191
-1.563334;0.752482;0.000000;139.720117;neutron;0.152450
-1.463334;0.652482;0.000000;139.597243;neutron;0.099141
-1.463334;0.752482;0.000000;139.597243;neutron;0.275323
-1.363334;0.652482;0.000000;139.474369;neutron;0.222015
-1.363334;0.752482;0.000000;139.474369;neutron;0.398197
-1.263334;0.552482;0.000000;139.351496;neutron;0.168707
-1.263334;0.652482;0.000000;139.351496;neutron;0.344889
-1.263334;0.752482;0.000000;139.351496;neutron;0.521071
-1.163334;0.452482;0.000000;139.228622;neutron;0.115399
-1.163334;0.552482;0.000000;139.228622;neutron;0.291581
-1.163334;0.652482;0.000000;139.228622;neutron;0.467763
-1.163334;0.752482;0.000000;139.228622;neutron;0.614369
-1.749746;-0.077609;0.000000;163.337558;neutron;0.501588
-1.749746;0.022391;0.000000;163.337558;neutron;0.501588
-1.749746;0.122391;0.000000;163.337558;neutron;0.501588
-1.749746;0.222391;0.000000;163.337558;neutron;0.501588
-1.649746;-0.077609;0.000000;163.237240;neutron;0.501588
-1.649746;0.022391;0.000000;163.237240;neutron;0.501588
-1.649746;0.122391;0.000000;163.237240;neutron;0.501588
-1.649746;0.222391;0.000000;163.237240;neutron;0.501588
-1.549746;-0.077609;0.000000;163.136923;neutron;0.501588
-1.549746;0.022391;0.000000;163.136923;neutron;0.501588
-1.549746;0.122391;0.000000;163.136923;neutron;0.501588
-1.549746;0.222391;0.000000;163.136923;neutron;0.501588
-1.449746;-0.077609;0.000000;163.036605;neutron;0.501588
-1.449746;0.022391;0.000000;163.036605;neutron;0.501588
-1.449746;0.122391;0.000000;163.036605;neutron;0.501588
-1.449746;0.222391;0.000000;163.036605;neutron;0.501588
-1.349746;-0.077609;0.000000;162.936287;neutron;0.501588
-1.349746;0.022391;0.000000;162.936287;neutron;0.501588
-1.349746;0.122391;0.000000;162.936287;neutron;0.501588
-1.349746;0.222391;0.000000;162.936287;neutron;0.501588
-1.249746;-0.077609;0.000000;162.835970;neutron;0.501588
-1.249746;0.022391;0.000000;162.835970;neutron;0.501588
-1.249746;0.122391;0.000000;162.835970;neutron;0.501588
-1.249746;0.222391;0.000000;162.835970;neutron;0.501588
-1.454569;-1.143876;0.000000;188.419636;alpha;0.144493
-1.454569;-1.043876;0.000000;188.419636;alpha;0.144493
-1.454569;-0.943876;0.000000;188.419636;alpha;0.144493
-1.454569;-0.843876;0.000000;188.419636;alpha;0.081404
-1.354569;-1.143876;0.000000;188.286092;alpha;0.278036
-1.354569;-1.043876;0.000000;188.286092;alpha;0.278036
-1.354569;-0.943876;0.000000;188.286092;alpha;0.278036
-1.354569;-0.843876;0.000000;188.286092;alpha;0.214947
-1.354569;-0.743876;0.000000;188.286092;alpha;0.060448
-1.254569;-1.143876;0.000000;188.192041;alpha;0.372087
-1.254569;-1.043876;0.000000;188.152549;alpha;0.411580
-1.254569;-0.943876;0.000000;188.152549;alpha;0.411580
-1.254569;-0.843876;0.000000;188.152549;alpha;0.348491
