Детектор_X;Детектор_Y;Детектор_Z;Время;Тип_частицы;Длина_пробега
0.746802;0.229915;0.000000;9.263070;alpha;0.083361
0.846802;0.229915;0.000000;9.346431;alpha;0.103229
0.946802;0.229915;0.000000;9.449660;alpha;0.103229
0.738771;-0.000562;0.000000;16.081733;alpha;0.100246
-0.535189;1.208471;0.000000;187.227805;alpha;0.051333
-0.435189;1.008471;0.000000;186.958922;alpha;0.104728
-0.435189;1.108471;0.000000;187.063651;alpha;0.107744
-0.435189;1.208471;0.000000;187.171394;alpha;0.056411
-0.335189;0.708471;0.000000;186.690039;alpha;0.050380
-0.335189;0.808471;0.000000;186.740420;alpha;0.107744
-0.335189;0.908471;0.000000;186.848163;alpha;0.107744
-0.235189;0.708471;0.000000;186.632676;alpha;0.057363
-0.611073;0.737362;0.000000;204.984927;alpha;0.061045
-0.511073;0.637362;0.000000;204.819378;alpha;0.100871
-0.511073;0.737362;0.000000;204.920249;alpha;0.064678
-0.526570;0.880031;0.000000;248.753182;neutron;0.116486
-1.244130;0.041805;0.000000;325.448848;neutron;0.100064
-1.144130;0.041805;0.000000;325.348785;neutron;0.100064
-1.044130;0.041805;0.000000;325.248721;neutron;0.100064
-0.944130;0.041805;0.000000;325.148657;neutron;0.100064
-0.844130;0.041805;0.000000;325.048594;neutron;0.100064
-0.744130;0.041805;0.000000;324.948530;neutron;0.100064
-0.702818;-0.153542;0.000000;347.308645;neutron;0.102609
0.724388;0.174875;0.000000;651.972337;neutron;0.102130
0.824388;0.174875;0.000000;652.074468;neutron;0.102130
0.924388;0.174875;0.000000;652.176598;neutron;0.102130
1.024388;0.174875;0.000000;652.278728;neutron;0.102130
1.124388;0.274875;0.000000;652.393962;neutron;0.089026
1.224388;0.274875;0.000000;652.482988;neutron;0.102130
0.333868;0.673388;0.000000;748.519231;neutron;0.109121
0.333868;0.773388;0.000000;748.628352;neutron;0.082716
0.203955;0.748543;0.000000;779.829179;alpha;0.104387
0.203955;0.848543;0.000000;779.933566;alpha;0.060708
0.303955;0.948543;0.000000;780.037953;alpha;0.104387
0.303955;1.048543;0.000000;780.142339;alpha;0.104387
0.303955;1.148543;0.000000;780.246726;alpha;0.088201
