Particle_Type;Detector_X;Detector_Y;Detector_Z;Dir_X;Dir_Y;Dir_Z;Track_Length;Time
neutron;-1.500000;0.500000;-0.500000;-0.735352;-0.674424;-0.066409;0.061427;0.453298
neutron;-1.500000;0.500000;0.000000;-0.735352;-0.674424;-0.066409;0.061427;0.453298
neutron;-1.500000;0.500000;0.500000;-0.735352;-0.674424;-0.066409;0.061427;0.453298
neutron;-1.000000;0.000000;-1.000000;-0.735352;-0.674424;-0.066409;1.482747;0.000000
neutron;-1.000000;0.000000;-0.500000;-0.735352;-0.674424;-0.066409;1.482747;0.000000
neutron;-1.000000;0.000000;0.000000;-0.735352;-0.674424;-0.066409;1.482747;0.000000
neutron;-1.000000;0.000000;0.500000;-0.735352;-0.674424;-0.066409;1.482747;0.000000
neutron;-1.000000;0.500000;-1.000000;-0.735352;-0.674424;-0.066409;0.741373;0.000000
neutron;-1.000000;0.500000;-0.500000;-0.735352;-0.674424;-0.066409;0.741373;0.000000
neutron;-1.000000;0.500000;0.000000;-0.735352;-0.674424;-0.066409;0.741373;0.000000
neutron;-1.000000;0.500000;0.500000;-0.735352;-0.674424;-0.066409;0.741373;0.000000
neutron;-0.500000;0.000000;-1.000000;-0.735352;-0.674424;-0.066409;1.482747;0.000000
neutron;-0.500000;0.500000;-1.000000;-0.735352;-0.674424;-0.066409;0.741373;0.000000
neutron;0.000000;0.000000;-1.000000;-0.735352;-0.674424;-0.066409;1.359894;0.000000
neutron;0.000000;0.500000;-1.000000;-0.735352;-0.674424;-0.066409;0.741373;0.000000
neutron;0.500000;0.000000;-1.000000;-0.735352;-0.674424;-0.066409;0.679947;0.000000
neutron;0.500000;0.500000;-1.000000;-0.735352;-0.674424;-0.066409;0.679947;0.000000
neutron;-0.500000;0.000000;1.000000;0.721163;-0.663519;0.199162;0.693324;5.591981
neutron;-0.500000;0.500000;1.000000;0.721163;-0.663519;0.199162;0.693324;5.591981
neutron;0.000000;0.000000;1.000000;0.721163;-0.663519;0.199162;1.386648;5.591981
neutron;0.000000;0.500000;1.000000;0.721163;-0.663519;0.199162;0.753557;5.591981
neutron;0.500000;0.000000;1.000000;0.721163;-0.663519;0.199162;1.507115;5.591981
neutron;0.500000;0.500000;1.000000;0.721163;-0.663519;0.199162;0.753557;5.591981
neutron;1.000000;0.000000;-0.500000;0.721163;-0.663519;0.199162;1.507115;5.591981
neutron;1.000000;0.000000;0.000000;0.721163;-0.663519;0.199162;1.507115;5.591981
neutron;1.000000;0.000000;0.500000;0.721163;-0.663519;0.199162;1.507115;5.591981
neutron;1.000000;0.000000;1.000000;0.721163;-0.663519;0.199162;1.507115;5.591981
neutron;1.000000;0.500000;-0.500000;0.721163;-0.663519;0.199162;0.753557;5.591981
neutron;1.000000;0.500000;0.000000;0.721163;-0.663519;0.199162;0.753557;5.591981
neutron;1.000000;0.500000;0.500000;0.721163;-0.663519;0.199162;0.753557;5.591981
neutron;1.000000;0.500000;1.000000;0.721163;-0.663519;0.199162;0.753557;5.591981
neutron;1.500000;0.000000;-0.500000;0.721163;-0.663519;0.199162;0.813791;6.054197
neutron;1.500000;0.000000;0.000000;0.721163;-0.663519;0.199162;0.813791;6.054197
neutron;1.500000;0.000000;0.500000;0.721163;-0.663519;0.199162;0.813791;6.054197
neutron;1.500000;0.000000;1.000000;0.721163;-0.663519;0.199162;0.813791;6.054197
neutron;1.500000;0.500000;-0.500000;0.721163;-0.663519;0.199162;0.060233;6.054197
neutron;1.500000;0.500000;0.000000;0.721163;-0.663519;0.199162;0.060233;6.054197
neutron;1.500000;0.500000;0.500000;0.721163;-0.663519;0.199162;0.060233;6.054197
neutron;1.500000;0.500000;1.000000;0.721163;-0.663519;0.199162;0.060233;6.054197
neutron;-2.000000;0.000000;0.000000;-0.824550;0.149732;0.545617;0.620004;4.010372
neutron;-2.000000;0.000000;0.500000;-0.824550;0.149732;0.545617;1.536398;4.010372
neutron;-2.000000;0.000000;1.000000;-0.824550;0.149732;0.545617;2.425566;4.010372
neutron;-2.000000;0.000000;1.500000;-0.824550;0.149732;0.545617;2.425566;4.010372
neutron;-2.000000;0.500000;0.000000;-0.824550;0.149732;0.545617;0.620004;4.010372
neutron;-2.000000;0.500000;0.500000;-0.824550;0.149732;0.545617;1.536398;4.010372
neutron;-2.000000;0.500000;1.000000;-0.824550;0.149732;0.545617;2.425566;4.010372
neutron;-2.000000;0.500000;1.500000;-0.824550;0.149732;0.545617;2.425566;4.010372
neutron;-2.000000;1.000000;0.000000;-0.824550;0.149732;0.545617;0.620004;4.010372
neutron;-2.000000;1.000000;0.500000;-0.824550;0.149732;0.545617;1.536398;4.010372
neutron;-2.000000;1.000000;1.000000;-0.824550;0.149732;0.545617;2.425566;4.010372
neutron;-2.000000;1.000000;1.500000;-0.824550;0.149732;0.545617;2.425566;4.010372
neutron;-2.000000;1.500000;1.000000;-0.824550;0.149732;0.545617;0.299054;5.428047
neutron;-2.000000;1.500000;1.500000;-0.824550;0.149732;0.545617;0.299054;5.428047
neutron;-1.500000;0.000000;-0.500000;-0.824550;0.149732;0.545617;0.310002;3.606111
neutron;-1.500000;0.000000;0.000000;-0.824550;0.149732;0.545617;1.226396;3.606111
neutron;-1.500000;0.000000;0.500000;-0.824550;0.149732;0.545617;2.142789;3.606111
neutron;-1.500000;0.000000;1.000000;-0.824550;0.149732;0.545617;2.425566;3.606111
neutron;-1.500000;0.000000;1.500000;-0.824550;0.149732;0.545617;2.115564;3.812779
neutron;-1.500000;0.500000;-0.500000;-0.824550;0.149732;0.545617;0.310002;3.606111
neutron;-1.500000;0.500000;0.000000;-0.824550;0.149732;0.545617;1.226396;3.606111
neutron;-1.500000;0.500000;0.500000;-0.824550;0.149732;0.545617;2.142789;3.606111
neutron;-1.500000;0.500000;1.000000;-0.824550;0.149732;0.545617;2.425566;3.606111
neutron;-1.500000;0.500000;1.500000;-0.824550;0.149732;0.545617;2.115564;3.812779
neutron;-1.500000;1.000000;-0.500000;-0.824550;0.149732;0.545617;0.310002;3.606111
neutron;-1.500000;1.000000;0.000000;-0.824550;0.149732;0.545617;1.226396;3.606111
neutron;-1.500000;1.000000;0.500000;-0.824550;0.149732;0.545617;2.142789;3.606111
neutron;-1.500000;1.000000;1.000000;-0.824550;0.149732;0.545617;2.425566;3.606111
neutron;-1.500000;1.000000;1.500000;-0.824550;0.149732;0.545617;2.115564;3.812779
neutron;-1.000000;0.000000;-0.500000;-0.824550;0.149732;0.545617;0.916394;3.201850
neutron;-1.000000;0.000000;0.000000;-0.824550;0.149732;0.545617;1.832787;3.201850
neutron;-1.000000;0.000000;0.500000;-0.824550;0.149732;0.545617;2.425566;3.201850
neutron;-1.000000;0.000000;1.000000;-0.824550;0.149732;0.545617;2.425566;3.201850
neutron;-1.000000;0.000000;1.500000;-0.824550;0.149732;0.545617;1.509173;3.812779
neutron;-1.000000;0.500000;-0.500000;-0.824550;0.149732;0.545617;0.916394;3.201850
neutron;-1.000000;0.500000;0.000000;-0.824550;0.149732;0.545617;1.832787;3.201850
neutron;-1.000000;0.500000;0.500000;-0.824550;0.149732;0.545617;2.425566;3.201850
neutron;-1.000000;0.500000;1.000000;-0.824550;0.149732;0.545617;2.425566;3.201850
neutron;-1.000000;0.500000;1.500000;-0.824550;0.149732;0.545617;1.509173;3.812779
neutron;-1.000000;1.000000;-0.500000;-0.824550;0.149732;0.545617;0.916394;3.201850
neutron;-1.000000;1.000000;0.000000;-0.824550;0.149732;0.545617;1.832787;3.201850
neutron;-1.000000;1.000000;0.500000;-0.824550;0.149732;0.545617;2.425566;3.201850
neutron;-1.000000;1.000000;1.000000;-0.824550;0.149732;0.545617;2.425566;3.201850
neutron;-1.000000;1.000000;1.500000;-0.824550;0.149732;0.545617;1.509173;3.812779
neutron;-0.500000;0.000000;1.000000;-0.824550;0.149732;0.545617;1.819175;3.201850
neutron;-0.500000;0.000000;1.500000;-0.824550;0.149732;0.545617;0.902781;3.812779
neutron;-0.500000;0.500000;1.000000;-0.824550;0.149732;0.545617;1.819175;3.201850
neutron;-0.500000;0.500000;1.500000;-0.824550;0.149732;0.545617;0.902781;3.812779
neutron;-0.500000;1.000000;-0.500000;-0.824550;0.149732;0.545617;0.916394;3.201850
neutron;-0.500000;1.000000;0.000000;-0.824550;0.149732;0.545617;1.819175;3.201850
neutron;-0.500000;1.000000;0.500000;-0.824550;0.149732;0.545617;1.819175;3.201850
neutron;-0.500000;1.000000;1.000000;-0.824550;0.149732;0.545617;1.819175;3.201850
neutron;-0.500000;1.000000;1.500000;-0.824550;0.149732;0.545617;0.902781;3.812779
neutron;0.000000;0.000000;1.000000;-0.824550;0.149732;0.545617;1.212783;3.201850
neutron;0.000000;0.000000;1.500000;-0.824550;0.149732;0.545617;0.296389;3.812779
neutron;0.000000;0.500000;1.000000;-0.824550;0.149732;0.545617;1.212783;3.201850
neutron;0.000000;0.500000;1.500000;-0.824550;0.149732;0.545617;0.296389;3.812779
neutron;0.000000;1.000000;-0.500000;-0.824550;0.149732;0.545617;0.916394;3.201850
neutron;0.000000;1.000000;0.000000;-0.824550;0.149732;0.545617;1.212783;3.201850
neutron;0.000000;1.000000;0.500000;-0.824550;0.149732;0.545617;1.212783;3.201850
neutron;0.000000;1.000000;1.000000;-0.824550;0.149732;0.545617;1.212783;3.201850
neutron;0.000000;1.000000;1.500000;-0.824550;0.149732;0.545617;0.296389;3.812779
neutron;0.500000;0.000000;1.000000;-0.824550;0.149732;0.545617;0.606392;3.201850
neutron;0.500000;0.500000;1.000000;-0.824550;0.149732;0.545617;0.606392;3.201850
neutron;0.500000;1.000000;-0.500000;-0.824550;0.149732;0.545617;0.606392;3.201850
neutron;0.500000;1.000000;0.000000;-0.824550;0.149732;0.545617;0.606392;3.201850
neutron;0.500000;1.000000;0.500000;-0.824550;0.149732;0.545617;0.606392;3.201850
neutron;0.500000;1.000000;1.000000;-0.824550;0.149732;0.545617;0.606392;3.201850
neutron;-0.500000;0.000000;-1.000000;0.767223;0.465673;-0.441041;0.651701;0.000000
neutron;-0.500000;0.500000;-1.000000;0.767223;0.465673;-0.441041;0.651701;0.000000
neutron;-0.500000;1.000000;-1.000000;0.767223;0.465673;-0.441041;0.651701;0.000000
neutron;-0.500000;1.000000;-0.500000;0.767223;0.465673;-0.441041;0.651701;0.000000
neutron;-0.500000;1.000000;0.000000;0.767223;0.465673;-0.441041;0.651701;0.000000
neutron;-0.500000;1.000000;0.500000;0.767223;0.465673;-0.441041;0.651701;0.000000
neutron;0.000000;0.000000;-1.500000;0.767223;0.465673;-0.441041;0.169721;0.755787
neutron;0.000000;0.000000;-1.000000;0.767223;0.465673;-0.441041;1.303402;0.000000
neutron;0.000000;0.500000;-1.500000;0.767223;0.465673;-0.441041;0.169721;0.755787
neutron;0.000000;0.500000;-1.000000;0.767223;0.465673;-0.441041;1.303402;0.000000
neutron;0.000000;1.000000;-1.500000;0.767223;0.465673;-0.441041;0.169721;0.755787
neutron;0.000000;1.000000;-1.000000;0.767223;0.465673;-0.441041;1.303402;0.000000
neutron;0.000000;1.000000;-0.500000;0.767223;0.465673;-0.441041;1.303402;0.000000
neutron;0.000000;1.000000;0.000000;0.767223;0.465673;-0.441041;1.303402;0.000000
neutron;0.000000;1.000000;0.500000;0.767223;0.465673;-0.441041;1.133681;0.000000
neutron;0.000000;1.500000;-1.500000;0.767223;0.465673;-0.441041;0.169721;0.755787
neutron;0.000000;1.500000;-1.000000;0.767223;0.465673;-0.441041;0.229687;0.715810
neutron;0.000000;1.500000;-0.500000;0.767223;0.465673;-0.441041;0.229687;0.715810
neutron;0.000000;1.500000;0.000000;0.767223;0.465673;-0.441041;0.229687;0.715810
neutron;0.000000;1.500000;0.500000;0.767223;0.465673;-0.441041;0.059966;0.715810
neutron;0.500000;0.000000;-1.500000;0.767223;0.465673;-0.441041;0.821421;0.755787
neutron;0.500000;0.000000;-1.000000;0.767223;0.465673;-0.441041;1.955102;0.000000
neutron;0.500000;0.500000;-1.500000;0.767223;0.465673;-0.441041;0.821421;0.755787
neutron;0.500000;0.500000;-1.000000;0.767223;0.465673;-0.441041;1.955102;0.000000
neutron;0.500000;1.000000;-1.500000;0.767223;0.465673;-0.441041;0.821421;0.755787
neutron;0.500000;1.000000;-1.000000;0.767223;0.465673;-0.441041;1.955102;0.000000
neutron;0.500000;1.000000;-0.500000;0.767223;0.465673;-0.441041;1.955102;0.000000
neutron;0.500000;1.000000;0.000000;0.767223;0.465673;-0.441041;1.955102;0.000000
neutron;0.500000;1.000000;0.500000;0.767223;0.465673;-0.441041;1.133681;0.000000
neutron;0.500000;1.500000;-1.500000;0.767223;0.465673;-0.441041;0.821421;0.755787
neutron;0.500000;1.500000;-1.000000;0.767223;0.465673;-0.441041;0.881388;0.715810
neutron;0.500000;1.500000;-0.500000;0.767223;0.465673;-0.441041;0.881388;0.715810
neutron;0.500000;1.500000;0.000000;0.767223;0.465673;-0.441041;0.881388;0.715810
neutron;0.500000;1.500000;0.500000;0.767223;0.465673;-0.441041;0.059966;0.715810
neutron;1.000000;0.000000;-1.500000;0.767223;0.465673;-0.441041;1.013749;0.755787
neutron;1.000000;0.000000;-1.000000;0.767223;0.465673;-0.441041;2.147430;0.000000
neutron;1.000000;0.000000;-0.500000;0.767223;0.465673;-0.441041;2.147430;0.000000
neutron;1.000000;0.000000;0.000000;0.767223;0.465673;-0.441041;2.147430;0.000000
neutron;1.000000;0.000000;0.500000;0.767223;0.465673;-0.441041;1.133681;0.000000
neutron;1.000000;0.500000;-2.000000;0.767223;0.465673;-0.441041;0.339441;1.511575
neutron;1.000000;0.500000;-1.500000;0.767223;0.465673;-0.441041;1.473122;0.755787
neutron;1.000000;0.500000;-1.000000;0.767223;0.465673;-0.441041;2.606803;0.000000
neutron;1.000000;0.500000;-0.500000;0.767223;0.465673;-0.441041;2.606803;0.000000
neutron;1.000000;0.500000;0.000000;0.767223;0.465673;-0.441041;2.267362;0.000000
neutron;1.000000;0.500000;0.500000;0.767223;0.465673;-0.441041;1.133681;0.000000
neutron;1.000000;1.000000;-2.000000;0.767223;0.465673;-0.441041;0.339441;1.511575
neutron;1.000000;1.000000;-1.500000;0.767223;0.465673;-0.441041;1.473122;0.755787
neutron;1.000000;1.000000;-1.000000;0.767223;0.465673;-0.441041;2.606803;0.000000
neutron;1.000000;1.000000;-0.500000;0.767223;0.465673;-0.441041;2.606803;0.000000
neutron;1.000000;1.000000;0.000000;0.767223;0.465673;-0.441041;2.267362;0.000000
neutron;1.000000;1.000000;0.500000;0.767223;0.465673;-0.441041;1.133681;0.000000
neutron;1.000000;1.500000;-2.000000;0.767223;0.465673;-0.441041;0.339441;1.511575
neutron;1.000000;1.500000;-1.500000;0.767223;0.465673;-0.441041;1.473122;0.755787
neutron;1.000000;1.500000;-1.000000;0.767223;0.465673;-0.441041;1.533088;0.715810
neutron;1.000000;1.500000;-0.500000;0.767223;0.465673;-0.441041;1.533088;0.715810
neutron;1.000000;1.500000;0.000000;0.767223;0.465673;-0.441041;1.193647;0.715810
neutron;1.000000;1.500000;0.500000;0.767223;0.465673;-0.441041;0.059966;0.715810
neutron;1.000000;2.000000;-2.000000;0.767223;0.465673;-0.441041;0.339441;1.511575
neutron;1.000000;2.000000;-1.500000;0.767223;0.465673;-0.441041;0.459373;1.431620
neutron;1.000000;2.000000;-1.000000;0.767223;0.465673;-0.441041;0.459373;1.431620
neutron;1.000000;2.000000;-0.500000;0.767223;0.465673;-0.441041;0.459373;1.431620
neutron;1.000000;2.000000;0.000000;0.767223;0.465673;-0.441041;0.119932;1.431620
neutron;1.500000;0.000000;-1.500000;0.767223;0.465673;-0.441041;1.013749;0.755787
neutron;1.500000;0.000000;-1.000000;0.767223;0.465673;-0.441041;1.495729;0.434467
neutron;1.500000;0.000000;-0.500000;0.767223;0.465673;-0.441041;1.495729;0.434467
neutron;1.500000;0.000000;0.000000;0.767223;0.465673;-0.441041;1.495729;0.434467
neutron;1.500000;0.000000;0.500000;0.767223;0.465673;-0.441041;0.481980;0.434467
neutron;1.500000;0.500000;-2.000000;0.767223;0.465673;-0.441041;0.953783;1.511575
neutron;1.500000;0.500000;-1.500000;0.767223;0.465673;-0.441041;2.087464;0.755787
neutron;1.500000;0.500000;-1.000000;0.767223;0.465673;-0.441041;2.569444;0.434467
neutron;1.500000;0.500000;-0.500000;0.767223;0.465673;-0.441041;2.569444;0.434467
neutron;1.500000;0.500000;0.000000;0.767223;0.465673;-0.441041;1.615661;0.434467
neutron;1.500000;0.500000;0.500000;0.767223;0.465673;-0.441041;0.481980;0.434467
neutron;1.500000;1.000000;-2.000000;0.767223;0.465673;-0.441041;0.991142;1.511575
neutron;1.500000;1.000000;-1.500000;0.767223;0.465673;-0.441041;2.124823;0.755787
neutron;1.500000;1.000000;-1.000000;0.767223;0.465673;-0.441041;2.606803;0.434467
neutron;1.500000;1.000000;-0.500000;0.767223;0.465673;-0.441041;2.606803;0.434467
neutron;1.500000;1.000000;0.000000;0.767223;0.465673;-0.441041;1.615661;0.434467
neutron;1.500000;1.000000;0.500000;0.767223;0.465673;-0.441041;0.481980;0.434467
neutron;1.500000;1.500000;-2.000000;0.767223;0.465673;-0.441041;0.991142;1.511575
neutron;1.500000;1.500000;-1.500000;0.767223;0.465673;-0.441041;2.124823;0.755787
neutron;1.500000;1.500000;-1.000000;0.767223;0.465673;-0.441041;2.184789;0.715810
neutron;1.500000;1.500000;-0.500000;0.767223;0.465673;-0.441041;2.184789;0.715810
neutron;1.500000;1.500000;0.000000;0.767223;0.465673;-0.441041;1.193647;0.715810
neutron;1.500000;1.500000;0.500000;0.767223;0.465673;-0.441041;0.059966;0.715810
neutron;1.500000;2.000000;-2.000000;0.767223;0.465673;-0.441041;0.991142;1.511575
neutron;1.500000;2.000000;-1.500000;0.767223;0.465673;-0.441041;1.111074;1.431620
neutron;1.500000;2.000000;-1.000000;0.767223;0.465673;-0.441041;1.111074;1.431620
neutron;1.500000;2.000000;-0.500000;0.767223;0.465673;-0.441041;1.111074;1.431620
neutron;1.500000;2.000000;0.000000;0.767223;0.465673;-0.441041;0.119932;1.431620
neutron;1.500000;2.500000;-2.000000;0.767223;0.465673;-0.441041;0.037359;2.147430
neutron;1.500000;2.500000;-1.500000;0.767223;0.465673;-0.441041;0.037359;2.147430
neutron;1.500000;2.500000;-1.000000;0.767223;0.465673;-0.441041;0.037359;2.147430
neutron;1.500000;2.500000;-0.500000;0.767223;0.465673;-0.441041;0.037359;2.147430
neutron;-1.000000;0.000000;-0.500000;-0.071093;-0.626663;0.776041;0.644296;0.000000
neutron;-1.000000;0.000000;0.000000;-0.071093;-0.626663;0.776041;1.288592;0.000000
neutron;-1.000000;0.000000;0.500000;-0.071093;-0.626663;0.776041;1.595754;0.000000
neutron;-1.000000;0.000000;1.000000;-0.071093;-0.626663;0.776041;1.595754;0.000000
neutron;-1.000000;0.000000;1.500000;-0.071093;-0.626663;0.776041;0.951459;0.429531
neutron;-1.000000;0.500000;-0.500000;-0.071093;-0.626663;0.776041;0.644296;0.000000
neutron;-1.000000;0.500000;0.000000;-0.071093;-0.626663;0.776041;0.797877;0.000000
neutron;-1.000000;0.500000;0.500000;-0.071093;-0.626663;0.776041;0.797877;0.000000
neutron;-1.000000;0.500000;1.000000;-0.071093;-0.626663;0.776041;0.797877;0.000000
neutron;-1.000000;0.500000;1.500000;-0.071093;-0.626663;0.776041;0.153581;0.429531
neutron;-0.500000;0.000000;1.000000;-0.071093;-0.626663;0.776041;1.595754;0.000000
neutron;-0.500000;0.000000;1.500000;-0.071093;-0.626663;0.776041;0.951459;0.429531
neutron;-0.500000;0.500000;1.000000;-0.071093;-0.626663;0.776041;0.797877;0.000000
neutron;-0.500000;0.500000;1.500000;-0.071093;-0.626663;0.776041;0.153581;0.429531
neutron;0.000000;0.000000;1.000000;-0.071093;-0.626663;0.776041;1.595754;0.000000
neutron;0.000000;0.000000;1.500000;-0.071093;-0.626663;0.776041;0.951459;0.429531
neutron;0.000000;0.500000;1.000000;-0.071093;-0.626663;0.776041;0.797877;0.000000
neutron;0.000000;0.500000;1.500000;-0.071093;-0.626663;0.776041;0.153581;0.429531
neutron;0.500000;0.000000;1.000000;-0.071093;-0.626663;0.776041;1.595754;0.000000
neutron;0.500000;0.000000;1.500000;-0.071093;-0.626663;0.776041;0.951459;0.429531
neutron;0.500000;0.500000;1.000000;-0.071093;-0.626663;0.776041;0.797877;0.000000
neutron;0.500000;0.500000;1.500000;-0.071093;-0.626663;0.776041;0.153581;0.429531
neutron;-2.000000;0.000000;-2.000000;-0.783329;-0.100795;-0.613380;2.199497;6.743525
neutron;-2.000000;0.000000;-1.500000;-0.783329;-0.100795;-0.613380;2.553204;6.507720
neutron;-2.000000;0.000000;-1.000000;-0.783329;-0.100795;-0.613380;1.984017;6.507720
neutron;-2.000000;0.000000;-0.500000;-0.783329;-0.100795;-0.613380;1.168862;6.507720
neutron;-2.000000;0.000000;0.000000;-0.783329;-0.100795;-0.613380;0.353708;6.507720
neutron;-2.000000;0.500000;-2.000000;-0.783329;-0.100795;-0.613380;2.199497;6.743525
neutron;-2.000000;0.500000;-1.500000;-0.783329;-0.100795;-0.613380;2.553204;6.507720
neutron;-2.000000;0.500000;-1.000000;-0.783329;-0.100795;-0.613380;1.984017;6.507720
neutron;-2.000000;0.500000;-0.500000;-0.783329;-0.100795;-0.613380;1.168862;6.507720
neutron;-2.000000;0.500000;0.000000;-0.783329;-0.100795;-0.613380;0.353708;6.507720
neutron;-1.500000;0.000000;-2.000000;-0.783329;-0.100795;-0.613380;1.561196;6.743525
neutron;-1.500000;0.000000;-1.500000;-0.783329;-0.100795;-0.613380;2.376351;6.200088
neutron;-1.500000;0.000000;-1.000000;-0.783329;-0.100795;-0.613380;2.553204;6.082186
neutron;-1.500000;0.000000;-0.500000;-0.783329;-0.100795;-0.613380;1.807163;6.082186
neutron;-1.500000;0.000000;0.000000;-0.783329;-0.100795;-0.613380;0.992009;6.082186
neutron;-1.500000;0.000000;0.500000;-0.783329;-0.100795;-0.613380;0.176854;6.082186
