Детектор_X;Детектор_Y;Детектор_Z;Время;Тип_частицы;Длина_пробега
0.791901;0.289632;0.000000;57.476707;neutron;0.105265
0.891901;0.289632;0.000000;57.581972;neutron;0.105265
0.991901;0.289632;0.000000;57.687237;neutron;0.096210
1.091901;0.389632;0.000000;57.792502;neutron;0.105265
-0.457333;-1.201602;0.000000;441.091063;neutron;0.106888
-0.457333;-1.101602;0.000000;441.015504;neutron;0.075559
-0.357333;-1.001602;0.000000;440.877288;neutron;0.106888
-0.357333;-0.901602;0.000000;440.770400;neutron;0.106888
-0.257333;-0.801602;0.000000;440.663512;neutron;0.068351
-0.257333;-0.701602;0.000000;440.556624;neutron;0.106888
0.295089;-0.819501;0.000000;492.121223;alpha;0.061586
0.295089;-0.719501;0.000000;492.012705;alpha;0.108518
0.584693;-0.522764;0.000000;540.887133;alpha;0.134230
-0.634698;1.024681;0.000000;839.911408;alpha;0.116640
-0.634698;1.124681;0.000000;840.028048;alpha;0.077799
-0.534698;0.824681;0.000000;839.716969;alpha;0.077796
-0.534698;0.924681;0.000000;839.794765;alpha;0.116641
-0.434698;0.724681;0.000000;839.561482;alpha;0.116641
-0.334698;0.624681;0.000000;839.444841;alpha;0.077689
-0.711468;-0.898203;0.000000;1015.455610;alpha;0.128170
-0.611468;-0.798203;0.000000;1015.327440;alpha;0.098709
-0.611468;-0.698203;0.000000;1015.266250;alpha;0.061190
-0.511468;-0.698203;0.000000;1015.199270;alpha;0.066980
-0.511468;-0.598203;0.000000;1015.106352;alpha;0.092919
-0.044330;-1.230936;0.000000;1081.964839;neutron;0.100022
-0.044330;-1.130936;0.000000;1081.864817;neutron;0.100022
-0.044330;-1.030936;0.000000;1081.764795;neutron;0.100022
-0.044330;-0.930936;0.000000;1081.664773;neutron;0.100022
-0.044330;-0.830936;0.000000;1081.564751;neutron;0.100022
-0.044330;-0.730936;0.000000;1081.464729;neutron;0.100022
0.304399;-0.748519;0.000000;1105.814219;neutron;0.109389
0.442123;-0.771780;0.000000;1175.069758;alpha;0.092471
0.442123;-0.671780;0.000000;1174.971257;alpha;0.098502
0.542123;-0.871780;0.000000;1175.187156;alpha;0.117397
0.642123;-0.971780;0.000000;1175.353203;alpha;0.068747
0.709275;-0.232473;0.000000;1231.124996;alpha;0.105904
0.809275;-0.332473;0.000000;1231.285039;alpha;0.051766
0.809275;-0.232473;0.000000;1231.230901;alpha;0.054138
0.909275;-0.332473;0.000000;1231.336805;alpha;0.105904
1.009275;-0.332473;0.000000;1231.442709;alpha;0.105904
1.109275;-0.432473;0.000000;1231.588871;alpha;0.065647
1.209275;-0.432473;0.000000;1231.654518;alpha;0.105904
0.653200;0.579220;0.000000;1302.250655;alpha;0.127089
0.318124;0.633663;0.000000;1363.344919;alpha;0.112984
0.418124;0.733663;0.000000;1363.458517;alpha;0.113598
0.418124;0.833663;0.000000;1363.572115;alpha;0.096590
0.518124;0.933663;0.000000;1363.685713;alpha;0.113598
0.518124;1.033663;0.000000;1363.799312;alpha;0.080196
0.618124;1.133663;0.000000;1363.912910;alpha;0.113598
0.246009;0.668246;0.000000;1373.890556;alpha;0.107779
0.346009;0.768246;0.000000;1374.017767;alpha;0.088347
0.346009;0.868246;0.000000;1374.106114;alpha;0.107779
0.346009;0.968246;0.000000;1374.213893;alpha;0.071957
0.446009;1.068246;0.000000;1374.321672;alpha;0.107779
0.446009;1.168246;0.000000;1374.429451;alpha;0.107779
-0.836901;-0.211329;0.000000;1588.576356;neutron;0.103815
-0.736901;-0.211329;0.000000;1588.472541;neutron;0.103815
-0.756826;-0.340789;0.000000;1636.178860;neutron;0.110976
-0.656826;-0.340789;0.000000;1636.070000;neutron;0.108860
-0.538022;-0.675690;0.000000;1651.165624;alpha;0.091857
-0.438022;-0.575690;0.000000;1651.014505;alpha;0.125514
-0.199669;0.748733;0.000000;2038.109574;alpha;0.104458
-0.437870;0.922916;0.000000;2095.021066;alpha;0.102293
-0.437870;1.022916;0.000000;2095.123359;alpha;0.109389
-0.337870;0.722916;0.000000;2094.795191;alpha;0.109389
-0.337870;0.822916;0.000000;2094.904580;alpha;0.109389
-0.237870;0.622916;0.000000;2094.685802;alpha;0.087250
-0.554906;0.646297;0.000000;2108.737124;alpha;0.112605
-0.454906;0.546297;0.000000;2108.589721;alpha;0.130004
-1.158486;0.267915;0.000000;2158.590998;alpha;0.103108
-1.058486;0.267915;0.000000;2158.487890;alpha;0.103108
-0.958486;0.267915;0.000000;2158.384781;alpha;0.103108
-0.858486;0.167915;0.000000;2158.281673;alpha;0.061082
-0.758486;0.167915;0.000000;2158.178564;alpha;0.103108
-0.658486;0.167915;0.000000;2158.075456;alpha;0.103108
-0.749515;-0.018856;0.000000;2197.666976;alpha;0.100501
-0.615582;-0.893339;0.000000;2272.376054;alpha;0.121335
-0.515582;-0.793339;0.000000;2272.254719;alpha;0.098050
-0.515582;-0.693339;0.000000;2272.175963;alpha;0.078756
-0.465803;-1.106707;0.000000;2305.486775;alpha;0.067656
-0.465803;-1.006707;0.000000;2305.376645;alpha;0.110130
-0.465803;-0.906707;0.000000;2305.315695;alpha;0.060950
-0.365803;-0.806707;0.000000;2305.156386;alpha;0.110130
-0.365803;-0.706707;0.000000;2305.076960;alpha;0.079426
-0.265803;-0.606707;0.000000;2304.936126;alpha;0.110130
0.573785;-0.516903;0.000000;2453.333183;alpha;0.134393
0.673785;-0.616903;0.000000;2453.478318;alpha;0.123651
0.773785;-0.716903;0.000000;2453.628090;alpha;0.108271
0.873785;-0.816903;0.000000;2453.777862;alpha;0.092892
0.973785;-0.816903;0.000000;2453.870754;alpha;0.056881
0.661968;-0.260262;0.000000;2471.757551;alpha;0.108834
0.761968;-0.360262;0.000000;2471.878546;alpha;0.096672
0.861968;-0.360262;0.000000;2471.975219;alpha;0.108834
0.961968;-0.460262;0.000000;2472.132210;alpha;0.060676
1.061968;-0.460262;0.000000;2472.192886;alpha;0.108834
1.161968;-0.460262;0.000000;2472.301720;alpha;0.084154
0.741914;-0.123084;0.000000;2526.341237;neutron;0.100675
0.841914;-0.123084;0.000000;2526.441912;neutron;0.100675
0.941914;-0.123084;0.000000;2526.542587;neutron;0.100675
1.041914;-0.123084;0.000000;2526.643262;neutron;0.100675
1.141914;-0.123084;0.000000;2526.743937;neutron;0.100675
1.241914;-0.123084;0.000000;2526.844612;neutron;0.100675
0.734331;0.326332;0.000000;2531.275144;neutron;0.108406
0.834331;0.326332;0.000000;2531.383550;neutron;0.064151
-0.328152;1.065929;0.000000;2734.560886;alpha;0.103887
-1.000251;0.776377;0.000000;2774.980787;neutron;0.126750
-0.900251;0.676377;0.000000;2774.854037;neutron;0.105194
-0.800251;0.576377;0.000000;2774.727286;neutron;0.069096
-0.800251;0.676377;0.000000;2774.796383;neutron;0.057654
-0.700251;0.576377;0.000000;2774.633535;neutron;0.093752
