Particle_Type;Detector_X;Detector_Y;Detector_Z;Dir_X;Dir_Y;Dir_Z;Track_Length;Time
neutron;-1.000000;-1.000000;-0.500000;-0.675325;0.696432;-0.242732;0.000000;0.000000
neutron;-1.000000;-1.000000;-1.000000;-0.675325;0.696432;-0.242732;0.000000;0.000000
neutron;-0.500000;-0.500000;-1.000000;-0.675325;0.696432;-0.242732;0.717945;0.000000
neutron;-1.000000;-0.500000;-1.000000;-0.675325;0.696432;-0.242732;0.717945;0.000000
neutron;-1.000000;-0.500000;-0.500000;-0.675325;0.696432;-0.242732;0.717945;0.000000
neutron;-0.500000;-1.000000;-1.000000;-0.675325;0.696432;-0.242732;0.000000;0.000000
neutron;-1.000000;-1.000000;0.500000;-0.675325;0.696432;-0.242732;0.000000;0.000000
neutron;-1.000000;-1.000000;1.000000;-0.675325;0.696432;-0.242732;0.000000;0.000000
neutron;-1.000000;-0.500000;0.000000;-0.675325;0.696432;-0.242732;0.717945;0.000000
neutron;-1.000000;-0.500000;1.000000;-0.675325;0.696432;-0.242732;0.000000;0.000000
neutron;-1.000000;-0.500000;0.500000;-0.675325;0.696432;-0.242732;0.717945;0.000000
neutron;-1.000000;-1.000000;0.000000;-0.675325;0.696432;-0.242732;0.000000;0.000000
neutron;-1.500000;0.500000;-0.500000;-0.675325;0.696432;-0.242732;1.413452;0.493589
neutron;-1.500000;0.000000;-1.000000;-0.675325;0.696432;-0.242732;0.695507;0.493589
neutron;-1.500000;0.500000;-1.000000;-0.675325;0.696432;-0.242732;1.413452;0.493589
neutron;-1.500000;0.500000;-1.500000;-0.675325;0.696432;-0.242732;0.093954;1.373255
neutron;-2.000000;0.500000;-1.500000;-0.675325;0.696432;-0.242732;0.093954;1.373255
neutron;-1.500000;0.000000;-0.500000;-0.675325;0.696432;-0.242732;0.695507;0.493589
neutron;-2.000000;0.500000;-1.000000;-0.675325;0.696432;-0.242732;0.673068;0.987179
neutron;-2.000000;0.500000;-0.500000;-0.675325;0.696432;-0.242732;0.673068;0.987179
neutron;-2.000000;1.000000;-0.500000;-0.675325;0.696432;-0.242732;1.391013;0.987179
neutron;-1.500000;1.000000;-1.500000;-0.675325;0.696432;-0.242732;0.811899;1.373255
neutron;-1.500000;1.500000;-0.500000;-0.675325;0.696432;-0.242732;2.849343;0.493589
neutron;-2.000000;1.500000;-0.500000;-0.675325;0.696432;-0.242732;2.108959;0.987179
neutron;-1.500000;1.000000;-0.500000;-0.675325;0.696432;-0.242732;2.131398;0.493589
neutron;-1.500000;1.000000;-1.000000;-0.675325;0.696432;-0.242732;2.131398;0.493589
neutron;-2.000000;1.000000;-1.000000;-0.675325;0.696432;-0.242732;1.391013;0.987179
neutron;-2.000000;1.000000;-1.500000;-0.675325;0.696432;-0.242732;0.811899;1.373255
neutron;-1.500000;1.500000;-1.500000;-0.675325;0.696432;-0.242732;1.529845;1.373255
neutron;-2.000000;1.500000;-1.000000;-0.675325;0.696432;-0.242732;2.108959;0.987179
neutron;-1.500000;1.500000;-1.000000;-0.675325;0.696432;-0.242732;2.849343;0.493589
neutron;-2.000000;1.500000;-1.500000;-0.675325;0.696432;-0.242732;1.529845;1.373255
neutron;-0.500000;0.000000;-1.000000;-0.675325;0.696432;-0.242732;1.435891;0.000000
neutron;-1.000000;0.000000;-1.000000;-0.675325;0.696432;-0.242732;1.435891;0.000000
neutron;-1.000000;0.000000;-0.500000;-0.675325;0.696432;-0.242732;1.435891;0.000000
neutron;-1.000000;0.500000;-1.500000;-0.675325;0.696432;-0.242732;0.093954;1.373255
neutron;-1.000000;0.500000;-0.500000;-0.675325;0.696432;-0.242732;2.153836;0.000000
neutron;-1.000000;0.500000;-1.000000;-0.675325;0.696432;-0.242732;2.153836;0.000000
neutron;-0.500000;0.500000;-1.000000;-0.675325;0.696432;-0.242732;2.153836;0.000000
neutron;-0.500000;0.500000;-1.500000;-0.675325;0.696432;-0.242732;0.093954;1.373255
neutron;-0.500000;1.000000;-1.500000;-0.675325;0.696432;-0.242732;0.161270;1.373255
neutron;-0.500000;1.000000;-0.500000;-0.675325;0.696432;-0.242732;2.221153;0.000000
neutron;-0.500000;1.000000;-1.000000;-0.675325;0.696432;-0.242732;2.221153;0.000000
neutron;-0.500000;1.500000;-1.000000;-0.675325;0.696432;-0.242732;1.503207;0.478630
neutron;-0.500000;1.500000;-0.500000;-0.675325;0.696432;-0.242732;1.503207;0.478630
neutron;-0.500000;1.500000;-1.500000;-0.675325;0.696432;-0.242732;0.161270;1.373255
neutron;-1.000000;1.000000;-1.500000;-0.675325;0.696432;-0.242732;0.811899;1.373255
neutron;-1.000000;1.000000;-1.000000;-0.675325;0.696432;-0.242732;2.871782;0.000000
neutron;-1.000000;1.500000;-1.000000;-0.675325;0.696432;-0.242732;2.243592;0.478630
