Детектор_X;Детектор_Y;Детектор_Z;Время;Тип_частицы;Длина_пробега;Dir_X;Dir_Y;Dir_Z
-0.500000;0.000000;1.000000;1.900000;neutron;0.758264;0.66;-0.75;0.08
-0.500000;0.000000;1.000000;1.900000;neutron;1.493864;0.27;-0.67;0.69
-0.500000;0.000000;1.000000;1.900000;neutron;0.595023;0.84;0.35;0.41
-0.500000;0.000000;1.000000;1.900000;neutron;1.599609;-0.05;0.63;0.78
-0.500000;0.000000;1.000000;3.945282;neutron;0.669814;0.75;0.27;0.61
-0.500000;0.000000;1.000000;1.900000;alpha;1.662254;-0.90;-0.21;0.38
-0.500000;0.000000;1.000000;10.768252;alpha;1.283546;0.08;0.78;0.62
-0.500000;0.000000;1.000000;2.685321;neutron;1.310511;-0.60;-0.76;0.24
-0.500000;0.000000;1.000000;2.000000;neutron;1.633384;-0.47;-0.61;0.63
-0.500000;0.000000;1.000000;2.000000;neutron;0.657552;0.76;-0.35;0.54
-0.500000;0.000000;1.000000;6.619538;neutron;1.925098;-0.78;0.46;0.42
-0.500000;0.000000;1.000000;2.000000;neutron;2.186528;-0.69;-0.00;0.73
-0.500000;0.000000;1.000000;2.180464;neutron;2.525035;-0.49;-0.36;0.79
-0.500000;0.000000;1.000000;2.000000;alpha;1.102064;0.41;0.91;0.08
-0.500000;0.000000;1.000000;2.000000;alpha;2.463240;-0.48;-0.33;0.81
-0.500000;0.000000;1.000000;2.100000;neutron;1.587372;0.31;0.15;0.94
-0.500000;0.000000;1.000000;2.100000;neutron;0.561620;0.89;-0.45;0.07
-0.500000;0.000000;1.000000;10.363328;neutron;0.566830;0.88;0.41;0.23
-0.500000;0.000000;1.000000;8.245398;neutron;1.211607;-0.41;0.83;0.38
-0.500000;0.000000;1.000000;4.297356;neutron;1.112208;0.32;-0.90;0.30
-0.500000;0.000000;1.000000;8.258022;neutron;1.969418;-0.45;-0.51;0.74
-0.500000;0.000000;1.000000;2.100000;neutron;1.604036;-0.46;-0.62;0.63
-0.500000;0.000000;1.000000;5.908509;alpha;1.034316;0.10;-0.97;0.23
-0.500000;0.000000;1.000000;5.211042;alpha;1.041302;0.25;-0.96;0.13
-0.500000;0.000000;1.000000;9.768931;alpha;1.355175;0.37;-0.04;0.93
-0.500000;0.000000;1.000000;2.200000;neutron;2.169130;-0.26;0.29;0.92
-0.500000;0.000000;1.000000;2.200000;neutron;1.488889;0.23;-0.67;0.70
-0.500000;0.000000;1.000000;2.200000;neutron;1.001606;0.00;1.00;0.06
-0.500000;0.000000;1.000000;9.582992;neutron;1.660690;-0.90;-0.37;0.22
-0.500000;0.000000;1.000000;3.560604;alpha;1.862925;-0.81;0.53;0.28
-0.500000;0.000000;1.000000;2.200000;alpha;1.696315;0.18;0.59;0.79
-0.500000;0.000000;1.000000;4.521145;alpha;1.167193;0.33;-0.86;0.40
-0.500000;0.000000;1.000000;7.483114;alpha;0.659244;0.76;-0.18;0.63
-0.500000;0.000000;1.000000;7.837694;neutron;1.078645;-0.35;-0.93;0.12
-0.500000;0.000000;1.000000;2.300000;neutron;1.471580;-0.44;-0.68;0.59
-0.500000;0.000000;1.000000;3.333540;neutron;1.055344;-0.31;0.95;0.09
-0.500000;0.000000;1.000000;2.300000;neutron;0.762948;0.66;-0.23;0.72
-0.500000;0.000000;1.000000;2.300000;neutron;0.851156;0.59;0.80;0.14
-0.500000;0.000000;1.000000;2.300000;neutron;1.657322;-0.73;-0.60;0.31
-0.500000;0.000000;1.000000;2.300000;alpha;1.011652;0.49;0.73;0.47
-0.500000;0.000000;1.000000;2.300000;alpha;2.432390;-0.57;-0.06;0.82
-0.500000;0.000000;1.000000;7.007662;alpha;1.531865;0.19;-0.65;0.73
-0.500000;0.000000;1.000000;2.400000;neutron;1.403639;0.14;-0.71;0.69
-0.500000;0.000000;1.000000;2.400000;neutron;1.653010;-0.91;0.33;0.26
-0.500000;0.000000;1.000000;6.686835;neutron;1.582681;-0.95;0.27;0.16
-0.500000;0.000000;1.000000;2.400000;neutron;1.867450;0.25;0.54;0.81
-0.500000;0.000000;1.000000;6.311765;neutron;0.588684;0.85;0.40;0.35
-0.500000;0.000000;1.000000;2.400000;alpha;2.451949;-0.44;0.38;0.82
-0.500000;0.000000;1.000000;2.400000;alpha;1.032052;0.25;0.97;0.01
-0.500000;0.000000;1.000000;8.606489;alpha;2.067381;-0.17;0.19;0.97
-0.500000;0.000000;1.000000;2.400000;alpha;0.972826;0.51;-0.26;0.82
-0.500000;1.000000;1.000000;4.912208;neutron;0.520338;0.96;0.28;0.00
-0.500000;1.000000;1.000000;0.000000;neutron;0.000000;-0.59;-0.50;0.64
-0.500000;1.000000;1.000000;7.620197;neutron;0.000000;0.78;-0.24;0.58
-0.500000;1.000000;1.000000;9.225587;neutron;2.060568;0.11;0.97;0.21
-0.500000;1.000000;1.000000;0.000000;neutron;2.036574;-0.18;0.98;0.06
-0.500000;1.000000;1.000000;5.895060;neutron;0.000000;0.43;-0.07;0.90
-0.500000;1.000000;1.000000;0.000000;neutron;2.501722;-0.06;0.60;0.80
-0.500000;1.000000;1.000000;4.265531;neutron;0.000000;-0.52;0.56;-0.65
-0.500000;1.000000;1.000000;3.425499;neutron;0.988731;0.51;0.29;0.81
-0.500000;1.000000;1.000000;0.000000;alpha;0.000000;0.40;0.79;-0.46
-0.500000;1.000000;1.000000;0.000000;alpha;0.000000;0.63;0.77;-0.11
-0.500000;1.000000;1.000000;4.852012;alpha;0.000000;0.31;0.86;-0.41
-0.500000;1.000000;1.000000;0.000000;alpha;0.595218;0.84;0.16;0.52
-0.500000;1.000000;1.000000;0.000000;alpha;0.000000;0.91;-0.02;0.41
-0.500000;1.000000;1.000000;2.290545;neutron;0.755193;0.66;0.39;0.64
-0.500000;1.000000;1.000000;9.647229;neutron;0.528849;0.95;0.01;0.33
-0.500000;1.000000;1.000000;0.100000;neutron;0.000000;-0.26;0.34;-0.90
-0.500000;1.000000;1.000000;0.100000;neutron;0.000000;0.82;0.54;-0.20
-0.500000;1.000000;1.000000;5.933556;neutron;0.000000;0.27;0.96;-0.04
-0.500000;1.000000;1.000000;2.587712;neutron;0.000000;0.37;0.33;-0.87
-0.500000;1.000000;1.000000;0.100000;neutron;0.000000;-0.25;0.97;-0.04
-0.500000;1.000000;1.000000;7.932590;neutron;0.000000;0.41;-0.11;0.91
-0.500000;1.000000;1.000000;0.100000;neutron;0.000000;0.85;-0.19;0.49
-0.500000;1.000000;1.000000;0.100000;alpha;0.758048;0.66;0.75;0.08
-0.500000;1.000000;1.000000;6.839125;alpha;1.557078;0.32;0.73;0.61
-0.500000;1.000000;1.000000;6.632250;alpha;1.754491;0.28;0.96;0.02
-0.500000;1.000000;1.000000;0.200000;neutron;0.000000;0.46;-0.86;0.24
-0.500000;1.000000;1.000000;4.657282;neutron;0.000000;-0.18;-0.86;0.48
-0.500000;1.000000;1.000000;0.200000;neutron;2.436369;-0.62;0.32;0.72
-0.500000;1.000000;1.000000;4.294687;neutron;0.788096;0.63;0.05;0.77
-0.500000;1.000000;1.000000;7.865757;neutron;0.577020;0.87;0.46;0.19
-0.500000;1.000000;1.000000;0.200000;alpha;0.000000;0.74;0.01;-0.68
-0.500000;1.000000;1.000000;0.300000;neutron;3.064941;-0.43;0.65;0.62
-0.500000;1.000000;1.000000;0.300000;neutron;0.000000;-0.68;-0.02;0.73
-0.500000;1.000000;1.000000;6.375950;neutron;0.000000;-0.54;-0.49;0.68
-0.500000;1.000000;1.000000;0.300000;neutron;0.000000;-1.00;0.04;-0.01
-0.500000;1.000000;1.000000;0.300000;neutron;0.000000;-0.22;-0.89;0.39
-0.500000;1.000000;1.000000;6.034577;neutron;0.000000;-0.90;0.35;-0.25
-0.500000;1.000000;1.000000;0.300000;alpha;1.940421;0.26;0.88;0.40
-0.500000;1.000000;1.000000;4.857979;alpha;2.172340;0.10;0.38;0.92
-0.500000;1.000000;1.000000;0.635204;alpha;0.000000;-0.67;0.58;-0.47
-0.500000;1.000000;1.000000;0.300000;alpha;0.000000;-0.96;0.07;-0.29
-0.500000;1.000000;1.000000;8.303237;alpha;0.000000;0.11;0.23;-0.97
-0.500000;1.000000;1.000000;10.040978;neutron;0.000000;0.88;0.46;-0.14
-0.500000;1.000000;1.000000;9.536553;neutron;0.000000;0.91;0.32;-0.26
-0.500000;1.000000;1.000000;8.722901;neutron;0.000000;-0.55;0.22;-0.81
-0.500000;1.000000;1.000000;0.400000;neutron;0.000000;-0.85;-0.22;0.48
-0.500000;1.000000;1.000000;4.368489;neutron;0.000000;0.54;-0.32;0.78
-0.500000;1.000000;1.000000;4.056781;neutron;0.000000;0.19;0.35;-0.92
-0.500000;1.000000;1.000000;0.400000;neutron;0.000000;-0.40;-0.44;0.81
-0.500000;1.000000;1.000000;0.400000;neutron;0.000000;0.08;-0.55;0.83
-0.500000;1.000000;1.000000;0.400000;alpha;0.000000;0.98;0.21;-0.01
-0.500000;1.000000;1.000000;0.400000;alpha;0.000000;0.90;-0.25;0.35
-0.500000;1.000000;1.000000;0.400000;alpha;1.757330;-0.85;0.45;0.27
-0.500000;1.000000;1.000000;0.911326;alpha;2.290849;-0.65;0.45;0.61
-0.500000;1.000000;1.000000;0.500000;neutron;0.000000;-0.17;0.74;-0.65
-0.500000;1.000000;1.000000;8.314835;neutron;2.163991;-0.38;0.07;0.92
-0.500000;1.000000;1.000000;2.537132;neutron;0.000000;-0.83;0.56;-0.00
-0.500000;1.000000;1.000000;9.837434;neutron;0.000000;0.70;0.70;-0.14
-0.500000;1.000000;1.000000;0.500000;neutron;0.000000;-0.92;-0.07;0.37
-0.500000;1.000000;1.000000;1.402479;neutron;1.945925;0.26;0.89;0.38
-0.500000;1.000000;1.000000;5.356253;neutron;0.000000;-0.60;0.55;-0.58
-0.500000;1.000000;1.000000;0.500000;neutron;2.179339;-0.69;0.06;0.72
-0.500000;1.000000;1.000000;3.412058;alpha;0.000000;-0.50;-0.67;0.55
-0.500000;1.000000;1.000000;0.500000;alpha;0.000000;0.00;-0.81;0.58
-0.500000;1.000000;1.000000;8.173422;alpha;0.000000;-0.93;0.17;-0.32
-0.500000;1.000000;1.000000;0.600000;neutron;0.000000;0.09;0.97;-0.22
-0.500000;1.000000;1.000000;0.600000;neutron;0.000000;0.34;0.70;-0.62
-0.500000;1.000000;1.000000;2.955809;neutron;0.000000;0.11;-0.94;0.31
-0.500000;1.000000;1.000000;0.600000;neutron;0.748959;0.67;0.74;0.01
-0.500000;1.000000;1.000000;0.600000;neutron;0.000000;0.04;0.69;-0.72
-0.500000;1.000000;1.000000;0.600000;neutron;0.000000;-0.28;0.18;-0.94
-0.500000;1.000000;1.000000;0.600000;neutron;1.002587;0.50;0.81;0.30
-0.500000;1.000000;1.000000;6.409667;neutron;0.000000;-0.65;0.74;-0.16
-0.500000;1.000000;1.000000;0.600000;neutron;1.043532;0.48;0.18;0.86
-0.500000;1.000000;1.000000;0.600000;alpha;0.000000;0.57;-0.78;0.25
-0.500000;1.000000;1.000000;0.600000;alpha;1.932292;-0.78;0.22;0.59
-0.500000;1.000000;1.000000;0.600000;alpha;1.509428;0.33;0.67;0.66
-0.500000;1.000000;1.000000;0.600000;alpha;0.000000;0.34;-0.05;0.94
-0.500000;1.000000;1.000000;0.700000;neutron;0.000000;-0.76;0.25;-0.59
-0.500000;1.000000;1.000000;0.700000;neutron;0.000000;-0.95;-0.09;0.30
-0.500000;1.000000;1.000000;0.700000;neutron;1.827921;0.27;0.69;0.67
-0.500000;1.000000;1.000000;2.406919;neutron;0.000000;0.60;-0.51;0.62
-0.500000;1.000000;1.000000;0.700000;neutron;0.000000;-0.72;0.64;-0.28
-0.500000;1.000000;1.000000;0.700000;neutron;0.000000;0.28;0.73;-0.63
-0.500000;1.000000;1.000000;0.700000;neutron;0.000000;-0.03;-0.94;0.34
-0.500000;1.000000;1.000000;4.815151;neutron;0.000000;-0.90;-0.17;0.41
-0.500000;1.000000;1.000000;3.859125;neutron;2.223961;-0.32;0.90;0.30
-0.500000;1.000000;1.000000;0.700000;neutron;0.000000;0.52;-0.64;0.57
-0.500000;1.000000;1.000000;8.085895;alpha;2.814142;0.14;0.71;0.69
-0.500000;1.000000;1.000000;1.506515;alpha;0.000000;0.84;0.13;-0.53
-0.500000;1.000000;1.000000;1.365136;alpha;0.000000;-0.23;0.97;-0.06
-0.500000;1.000000;1.000000;2.505661;neutron;2.246342;0.06;0.89;0.45
-0.500000;1.000000;1.000000;8.018575;neutron;0.824878;0.61;0.35;0.71
-0.500000;1.000000;1.000000;0.800000;neutron;0.000000;-0.21;-0.71;0.67
-0.500000;1.000000;1.000000;0.800000;neutron;0.891937;0.56;0.76;0.32
-0.500000;1.000000;1.000000;0.800000;neutron;0.000000;-0.48;-0.75;0.46
-0.500000;1.000000;1.000000;0.800000;alpha;2.692883;-0.09;0.66;0.74
-0.500000;1.000000;1.000000;0.800000;alpha;0.000000;0.34;-0.41;0.85
-0.500000;1.000000;1.000000;3.281061;alpha;0.982824;0.51;0.13;0.85
-0.500000;1.000000;1.000000;5.970249;alpha;0.000000;0.91;-0.14;0.40
-0.500000;1.000000;1.000000;7.263467;alpha;0.000000;-0.84;0.23;-0.49
-0.500000;1.000000;1.000000;0.900000;neutron;0.000000;0.07;-0.28;0.96
-0.500000;1.000000;1.000000;6.813302;neutron;0.000000;-0.79;0.55;-0.28
-0.500000;1.000000;1.000000;4.408400;neutron;0.000000;-0.78;-0.62;0.06
-0.500000;1.000000;1.000000;1.813453;neutron;0.000000;0.41;0.91;-0.01
-0.500000;1.000000;1.000000;4.485635;neutron;2.861054;-0.23;0.68;0.70
-0.500000;1.000000;1.000000;0.900000;neutron;0.844041;0.59;0.79;0.16
-0.500000;1.000000;1.000000;0.900000;neutron;0.000000;0.57;0.74;-0.36
-0.500000;1.000000;1.000000;0.900000;alpha;2.185819;-0.40;0.02;0.91
-0.500000;1.000000;1.000000;0.900000;alpha;0.000000;0.05;0.82;-0.57
-0.500000;1.000000;1.000000;9.264623;neutron;0.705025;0.71;0.68;0.20
-0.500000;1.000000;1.000000;9.872379;neutron;0.000000;0.04;-0.26;0.97
-0.500000;1.000000;1.000000;1.000000;neutron;0.000000;0.49;0.78;-0.38
-0.500000;1.000000;1.000000;4.069372;neutron;0.000000;0.09;0.66;-0.74
-0.500000;1.000000;1.000000;6.860351;neutron;0.000000;0.26;0.34;-0.91
-0.500000;1.000000;1.000000;1.000000;neutron;0.000000;0.17;0.99;-0.00
-0.500000;1.000000;1.000000;1.176726;neutron;2.259269;-0.35;0.89;0.31
-0.500000;1.000000;1.000000;1.000000;neutron;0.000000;-0.76;-0.63;0.17
-0.500000;1.000000;1.000000;1.000000;alpha;0.000000;0.07;-0.94;0.34
-0.500000;1.000000;1.000000;1.361441;alpha;0.000000;-0.42;-0.67;0.61
-0.500000;1.000000;1.000000;10.671116;alpha;0.000000;0.43;-0.90;0.13
-0.500000;1.000000;1.000000;1.130301;alpha;0.593862;0.84;0.51;0.17
-0.500000;1.000000;1.000000;1.100000;neutron;0.000000;-0.27;0.82;-0.50
-0.500000;1.000000;1.000000;2.429241;neutron;0.000000;-0.61;-0.02;0.79
-0.500000;1.000000;1.000000;4.793523;neutron;0.000000;-0.14;0.97;-0.20
-0.500000;1.000000;1.000000;8.367587;neutron;0.000000;0.41;-0.88;0.25
-0.500000;1.000000;1.000000;9.330540;neutron;0.000000;-0.73;-0.37;0.58
-0.500000;1.000000;1.000000;1.100000;neutron;0.857547;0.58;0.36;0.73
-0.500000;1.000000;1.000000;1.675831;neutron;0.000000;0.20;-0.97;0.11
-0.500000;1.000000;1.000000;9.631734;neutron;0.000000;-0.50;0.86;-0.13
-0.500000;1.000000;1.000000;1.100000;alpha;0.000000;0.93;0.02;-0.38
-0.500000;1.000000;1.000000;1.100000;alpha;0.000000;0.15;0.54;-0.83
-0.500000;1.000000;1.000000;10.859960;alpha;0.000000;0.83;-0.33;0.46
-0.500000;1.000000;1.000000;4.606438;neutron;0.000000;-0.04;-0.93;0.37
-0.500000;1.000000;1.000000;3.012918;neutron;2.152167;-0.28;0.24;0.93
-0.500000;1.000000;1.000000;5.613982;neutron;0.000000;-0.20;0.44;-0.87
-0.500000;1.000000;1.000000;1.200000;neutron;0.000000;0.78;-0.61;0.15
-0.500000;1.000000;1.000000;1.200000;neutron;2.204900;-0.42;0.91;0.01
-0.500000;1.000000;1.000000;1.200000;neutron;0.000000;0.60;0.24;-0.76
-0.500000;1.000000;1.000000;1.200000;alpha;0.000000;0.20;-0.88;0.42
-0.500000;1.000000;1.000000;2.900717;alpha;0.000000;-0.80;0.51;-0.31
-0.500000;1.000000;1.000000;3.907253;alpha;2.359109;-0.30;0.44;0.85
-0.500000;1.000000;1.000000;5.256899;alpha;0.000000;-0.49;-0.18;0.85
-0.500000;1.000000;1.000000;4.101225;neutron;0.000000;0.78;-0.46;0.43
-0.500000;1.000000;1.000000;1.300000;neutron;0.000000;-0.84;0.54;-0.02
-0.500000;1.000000;1.000000;11.097269;neutron;0.000000;-0.42;0.40;-0.81
-0.500000;1.000000;1.000000;1.300000;neutron;2.100514;-0.26;0.95;0.16
-0.500000;1.000000;1.000000;7.558594;neutron;0.000000;-0.19;-0.89;0.42
-0.500000;1.000000;1.000000;1.300000;neutron;0.000000;-0.95;0.25;-0.17
-0.500000;1.000000;1.000000;1.300000;neutron;2.404867;-0.62;0.19;0.76
-0.500000;1.000000;1.000000;3.289294;alpha;0.000000;0.53;0.79;-0.29
-0.500000;1.000000;1.000000;2.181609;alpha;0.000000;-0.83;-0.43;0.36
-0.500000;1.000000;1.000000;9.468210;alpha;0.000000;-0.44;-0.48;0.76
-0.500000;1.000000;1.000000;1.300000;alpha;2.554208;-0.59;0.23;0.77
-0.500000;1.000000;1.000000;1.300000;alpha;0.000000;-0.89;0.39;-0.25
-0.500000;1.000000;1.000000;5.424471;neutron;1.277773;0.39;0.28;0.88
-0.500000;1.000000;1.000000;4.819773;neutron;0.000000;0.74;-0.05;0.67
-0.500000;1.000000;1.000000;1.400000;neutron;0.000000;0.85;0.47;-0.22
-0.500000;1.000000;1.000000;1.400000;neutron;0.000000;0.09;0.17;-0.98
-0.500000;1.000000;1.000000;7.746152;neutron;0.000000;-0.48;-0.77;0.42
-0.500000;1.000000;1.000000;1.400000;neutron;1.565866;-0.96;0.23;0.17
-0.500000;1.000000;1.000000;8.106485;neutron;2.455898;0.08;0.81;0.57
-0.500000;1.000000;1.000000;1.400000;neutron;0.000000;0.54;-0.11;0.83
-0.500000;1.000000;1.000000;1.400000;neutron;0.547342;0.91;0.38;0.14
-0.500000;1.000000;1.000000;5.650267;alpha;0.000000;-0.90;-0.12;0.41
-0.500000;1.000000;1.000000;9.396295;alpha;2.503451;-0.60;0.09;0.80
-0.500000;1.000000;1.000000;1.500000;neutron;1.344133;0.37;0.80;0.47
-0.500000;1.000000;1.000000;9.735662;neutron;1.549436;0.32;0.89;0.32
-0.500000;1.000000;1.000000;2.949616;neutron;0.000000;0.35;0.44;-0.82
-0.500000;1.000000;1.000000;1.500000;neutron;0.000000;0.38;0.49;-0.79
-0.500000;1.000000;1.000000;8.655414;neutron;0.000000;0.85;0.40;-0.33
-0.500000;1.000000;1.000000;3.606575;neutron;2.704390;0.12;0.74;0.66
-0.500000;1.000000;1.000000;1.500000;alpha;0.693094;0.72;0.40;0.56
-0.500000;1.000000;1.000000;1.500000;alpha;0.000000;-0.85;0.26;-0.45
-0.500000;1.000000;1.000000;10.972128;neutron;0.000000;0.59;-0.16;0.79
-0.500000;1.000000;1.000000;1.600000;neutron;3.081258;-0.47;0.65;0.60
-0.500000;1.000000;1.000000;7.510925;neutron;2.565218;-0.50;0.38;0.78
-0.500000;1.000000;1.000000;6.734287;neutron;0.000000;-0.40;0.25;-0.88
-0.500000;1.000000;1.000000;1.600000;neutron;0.000000;-0.55;0.68;-0.48
-0.500000;1.000000;1.000000;6.072184;alpha;0.000000;-0.05;0.05;-1.00
-0.500000;1.000000;1.000000;11.204839;alpha;0.000000;0.03;0.77;-0.64
-0.500000;1.000000;1.000000;1.600000;alpha;0.000000;-0.90;-0.40;0.18
-0.500000;1.000000;1.000000;1.600000;alpha;0.000000;0.20;0.37;-0.91
-0.500000;1.000000;1.000000;1.600000;alpha;0.000000;-0.54;0.42;-0.73
-0.500000;1.000000;1.000000;6.168551;neutron;0.000000;0.51;-0.63;0.59
-0.500000;1.000000;1.000000;4.062769;neutron;0.000000;-0.71;-0.55;0.44
-0.500000;1.000000;1.000000;10.915347;neutron;0.000000;0.83;0.15;-0.53
-0.500000;1.000000;1.000000;1.700000;neutron;0.000000;0.62;-0.15;0.77
-0.500000;1.000000;1.000000;4.513250;neutron;0.000000;0.67;-0.74;0.10
-0.500000;1.000000;1.000000;1.700000;neutron;0.778392;0.64;0.42;0.64
-0.500000;1.000000;1.000000;3.599431;neutron;0.000000;-0.24;0.92;-0.32
-0.500000;1.000000;1.000000;1.700000;neutron;2.082298;-0.10;0.26;0.96
-0.500000;1.000000;1.000000;11.219251;neutron;0.000000;0.07;0.42;-0.90
-0.500000;1.000000;1.000000;1.700000;alpha;0.000000;-0.65;-0.54;0.54
-0.500000;1.000000;1.000000;1.700000;alpha;2.124003;-0.18;0.29;0.94
-0.500000;1.000000;1.000000;1.700000;alpha;2.203742;-0.37;0.91;0.20
-0.500000;1.000000;1.000000;8.719403;alpha;0.000000;0.84;0.28;-0.47
-0.500000;1.000000;1.000000;1.700000;alpha;0.000000;0.78;0.32;-0.54
-0.500000;1.000000;1.000000;1.800000;neutron;2.366439;-0.19;0.50;0.85
-0.500000;1.000000;1.000000;10.598815;neutron;2.336369;0.21;0.70;0.68
-0.500000;1.000000;1.000000;11.472664;neutron;2.632209;-0.45;0.76;0.46
-0.500000;1.000000;1.000000;1.800000;neutron;1.707619;-0.88;0.40;0.26
-0.500000;1.000000;1.000000;1.800000;neutron;0.000000;0.21;-0.80;0.57
-0.500000;1.000000;1.000000;1.800000;neutron;0.000000;-0.92;-0.36;0.15
-0.500000;1.000000;1.000000;1.800000;neutron;0.000000;0.94;0.34;-0.04
-0.500000;1.000000;1.000000;4.270597;neutron;0.000000;0.77;-0.24;0.59
-0.500000;1.000000;1.000000;10.296612;alpha;0.000000;0.89;0.41;-0.19
-0.500000;1.000000;1.000000;6.274541;alpha;0.000000;-0.22;-0.70;0.68
-0.500000;1.000000;1.000000;8.204403;alpha;1.308899;0.38;0.83;0.41
-0.500000;1.000000;1.000000;4.412264;alpha;0.000000;0.08;0.44;-0.90
-0.500000;1.000000;1.000000;1.900000;neutron;0.000000;0.78;-0.61;0.10
-0.500000;1.000000;1.000000;1.900000;neutron;0.000000;0.20;-0.98;0.07
-0.500000;1.000000;1.000000;1.900000;neutron;0.000000;0.66;-0.75;0.08
-0.500000;1.000000;1.000000;1.900000;neutron;0.000000;0.27;-0.67;0.69
-0.500000;1.000000;1.000000;1.900000;neutron;0.595023;0.84;0.35;0.41
-0.500000;1.000000;1.000000;1.900000;neutron;2.568752;-0.05;0.63;0.78
-0.500000;1.000000;1.000000;3.945282;neutron;0.669814;0.75;0.27;0.61
-0.500000;1.000000;1.000000;1.900000;alpha;0.000000;-0.90;-0.21;0.38
-0.500000;1.000000;1.000000;10.768252;alpha;2.567091;0.08;0.78;0.62
-0.500000;1.000000;1.000000;3.827413;alpha;0.000000;0.09;0.97;-0.22
-0.500000;1.000000;1.000000;1.900000;alpha;0.000000;0.01;0.81;-0.58
-0.500000;1.000000;1.000000;2.685321;neutron;0.000000;-0.60;-0.76;0.24
-0.500000;1.000000;1.000000;2.000000;neutron;0.000000;-0.47;-0.61;0.63
-0.500000;1.000000;1.000000;2.000000;neutron;0.000000;0.76;-0.35;0.54
-0.500000;1.000000;1.000000;2.000000;neutron;0.000000;-0.41;0.87;-0.29
-0.500000;1.000000;1.000000;6.619538;neutron;1.925098;-0.78;0.46;0.42
-0.500000;1.000000;1.000000;9.618694;neutron;0.000000;-0.71;0.49;-0.51
-0.500000;1.000000;1.000000;4.864666;neutron;0.000000;-0.61;0.66;-0.44
-0.500000;1.000000;1.000000;2.000000;neutron;0.000000;-0.69;-0.00;0.73
-0.500000;1.000000;1.000000;2.180464;neutron;0.000000;-0.49;-0.36;0.79
-0.500000;1.000000;1.000000;9.727734;alpha;0.000000;-0.66;0.49;-0.57
-0.500000;1.000000;1.000000;2.000000;alpha;1.211770;0.41;0.91;0.08
-0.500000;1.000000;1.000000;2.000000;alpha;0.000000;-0.48;-0.33;0.81
-0.500000;1.000000;1.000000;4.722933;alpha;0.000000;0.30;0.77;-0.56
-0.500000;1.000000;1.000000;5.834681;alpha;0.000000;0.59;0.80;-0.12
-0.500000;1.000000;1.000000;2.100000;neutron;1.587372;0.31;0.15;0.94
-0.500000;1.000000;1.000000;2.100000;neutron;0.000000;0.89;-0.45;0.07
-0.500000;1.000000;1.000000;10.363328;neutron;0.566830;0.88;0.41;0.23
-0.500000;1.000000;1.000000;8.245398;neutron;2.423213;-0.41;0.83;0.38
-0.500000;1.000000;1.000000;4.297356;neutron;0.000000;0.32;-0.90;0.30
-0.500000;1.000000;1.000000;8.258022;neutron;0.000000;-0.45;-0.51;0.74
-0.500000;1.000000;1.000000;2.100000;neutron;0.000000;-0.46;-0.62;0.63
-0.500000;1.000000;1.000000;2.853874;neutron;0.000000;-0.98;0.16;-0.08
-0.500000;1.000000;1.000000;5.908509;alpha;0.000000;0.10;-0.97;0.23
-0.500000;1.000000;1.000000;5.211042;alpha;0.000000;0.25;-0.96;0.13
-0.500000;1.000000;1.000000;9.768931;alpha;0.000000;0.37;-0.04;0.93
-0.500000;1.000000;1.000000;2.100000;alpha;0.000000;0.50;0.80;-0.32
-0.500000;1.000000;1.000000;2.200000;neutron;2.169130;-0.26;0.29;0.92
-0.500000;1.000000;1.000000;2.200000;neutron;0.000000;0.23;-0.67;0.70
-0.500000;1.000000;1.000000;2.200000;neutron;0.000000;0.85;0.50;-0.13
-0.500000;1.000000;1.000000;10.278506;neutron;0.000000;-0.23;0.82;-0.52
-0.500000;1.000000;1.000000;2.200000;neutron;2.003213;0.00;1.00;0.06
-0.500000;1.000000;1.000000;9.582992;neutron;0.000000;-0.90;-0.37;0.22
-0.500000;1.000000;1.000000;2.200000;neutron;0.000000;0.40;0.90;-0.17
-0.500000;1.000000;1.000000;2.200000;neutron;0.000000;-0.93;0.25;-0.27
-0.500000;1.000000;1.000000;7.850505;alpha;0.000000;-0.18;0.98;-0.02
-0.500000;1.000000;1.000000;3.560604;alpha;1.862925;-0.81;0.53;0.28
-0.500000;1.000000;1.000000;2.200000;alpha;2.541312;0.18;0.59;0.79
-0.500000;1.000000;1.000000;4.521145;alpha;0.000000;0.33;-0.86;0.40
-0.500000;1.000000;1.000000;7.483114;alpha;0.000000;0.76;-0.18;0.63
-0.500000;1.000000;1.000000;7.837694;neutron;0.000000;-0.35;-0.93;0.12
-0.500000;1.000000;1.000000;2.300000;neutron;0.000000;-0.44;-0.68;0.59
-0.500000;1.000000;1.000000;3.333540;neutron;2.110688;-0.31;0.95;0.09
-0.500000;1.000000;1.000000;2.300000;neutron;0.000000;-0.18;0.93;-0.31
-0.500000;1.000000;1.000000;2.300000;neutron;0.000000;-0.01;0.14;-0.99
-0.500000;1.000000;1.000000;2.300000;neutron;0.000000;0.66;-0.23;0.72
-0.500000;1.000000;1.000000;2.300000;neutron;0.851156;0.59;0.80;0.14
-0.500000;1.000000;1.000000;2.300000;neutron;0.000000;-0.73;-0.60;0.31
-0.500000;1.000000;1.000000;2.300000;alpha;1.011652;0.49;0.73;0.47
-0.500000;1.000000;1.000000;2.300000;alpha;0.000000;-0.57;-0.06;0.82
-0.500000;1.000000;1.000000;8.793458;alpha;0.000000;0.69;0.04;-0.72
