Детектор_X;Детектор_Y;Детектор_Z;Время;Тип_частицы;Длина_пробега
-2.000000;0.000000;-0.500000;8.827896;neutron;1.365385
-2.000000;0.000000;-0.500000;6.662618;neutron;0.673135
-2.000000;0.000000;-0.500000;10.319348;alpha;0.019812
-2.000000;0.000000;-0.500000;0.729074;alpha;0.561599
-2.000000;0.000000;-0.500000;0.699621;alpha;1.770581
-2.000000;0.000000;0.000000;8.827896;neutron;1.365385
-2.000000;0.000000;0.000000;10.319348;alpha;1.241948
-2.000000;0.000000;0.000000;0.729074;alpha;2.187223
-2.000000;0.000000;0.000000;0.699621;alpha;2.098863
-2.000000;0.000000;0.500000;8.827896;neutron;1.365385
-2.000000;0.000000;0.500000;10.319348;alpha;1.462120
-2.000000;0.000000;0.500000;0.729074;alpha;2.187223
-2.000000;0.000000;0.500000;0.699621;alpha;2.098863
-2.000000;0.000000;1.000000;8.827896;neutron;1.365385
-2.000000;0.000000;1.000000;10.319348;alpha;1.462120
-2.000000;0.000000;1.000000;0.729074;alpha;2.187223
-2.000000;0.000000;1.000000;0.699621;alpha;2.098863
-2.000000;0.500000;-0.500000;8.827896;neutron;1.555131
-2.000000;0.500000;-0.500000;10.319348;alpha;0.019812
-2.000000;0.500000;-0.500000;0.729074;alpha;0.561599
-2.000000;0.500000;-0.500000;0.699621;alpha;1.770581
-2.000000;0.500000;0.000000;8.827896;neutron;2.232460
-2.000000;0.500000;0.000000;10.319348;alpha;1.241948
-2.000000;0.500000;0.000000;0.729074;alpha;2.187223
-2.000000;0.500000;0.000000;0.699621;alpha;2.098863
-2.000000;0.500000;0.500000;8.827896;neutron;2.232460
-2.000000;0.500000;0.500000;10.319348;alpha;2.404650
-2.000000;0.500000;0.500000;0.729074;alpha;2.187223
-2.000000;0.500000;0.500000;1.442011;alpha;0.005008
-2.000000;0.500000;0.500000;0.699621;alpha;2.098863
-2.000000;0.500000;1.000000;8.827896;neutron;2.232460
-2.000000;0.500000;1.000000;10.319348;alpha;2.404650
-2.000000;0.500000;1.000000;0.729074;alpha;2.187223
-2.000000;0.500000;1.000000;1.442011;alpha;0.541669
-2.000000;0.500000;1.000000;0.699621;alpha;2.098863
-2.000000;0.500000;1.500000;9.864649;neutron;0.677330
-2.000000;0.500000;1.500000;10.332556;alpha;2.384838
-2.000000;0.500000;1.500000;1.103474;alpha;1.625623
-2.000000;0.500000;1.500000;1.442011;alpha;0.541669
-2.000000;0.500000;1.500000;1.880009;alpha;0.328282
-2.000000;1.000000;-0.500000;8.827896;neutron;1.555131
-2.000000;1.000000;-0.500000;10.319348;alpha;0.019812
-2.000000;1.000000;-0.500000;0.729074;alpha;0.561599
-2.000000;1.000000;-0.500000;0.699621;alpha;1.770581
-2.000000;1.000000;0.000000;8.827896;neutron;2.232460
-2.000000;1.000000;0.000000;10.319348;alpha;1.241948
-2.000000;1.000000;0.000000;0.729074;alpha;2.187223
-2.000000;1.000000;0.000000;0.699621;alpha;2.098863
-2.000000;1.000000;0.500000;8.827896;neutron;2.232460
-2.000000;1.000000;0.500000;10.319348;alpha;2.404650
-2.000000;1.000000;0.500000;0.729074;alpha;2.187223
-2.000000;1.000000;0.500000;1.442011;alpha;0.005008
-2.000000;1.000000;0.500000;0.699621;alpha;2.098863
